ward_name,forecast,tier,officers_per_shift,month_num
Belsize Ward,6.096918,High,9,6
Perry Vale Ward,6.0757523,High,9,6
Kentish Town South Ward,6.0610504,High,9,6
New Cross Gate Ward,6.057319,High,9,6
Abbey Wood Ward,6.0524993,High,9,6
St. Pancras & Somers Town Ward,6.046426,High,9,6
Hounslow West Ward,6.046297,High,9,6
Hoe Street Ward,6.029913,High,9,6
South Tottenham Ward,6.016259,High,9,6
Garden Suburb Ward,6.015879,High,9,6
Custom House Ward,6.0064263,High,9,6
West Putney Ward,6.0048995,High,9,6
Tufnell Park Ward,5.9966435,High,9,6
Brunswick Park Ward,5.9964943,High,9,6
Tottenham Hale Ward,5.9820504,High,9,6
Highbury Ward,5.959686,High,9,6
Stanley Ward,5.9575095,High,9,6
Brixton Windrush Ward,5.9494596,High,9,6
Bromley North Ward,5.9406753,High,9,6
Beckton Ward,5.9261622,High,9,6
Pimlico North Ward,5.903385,High,9,6
St. Katharine's & Wapping Ward,5.886291,High,9,6
Goose Green Ward,5.881257,High,9,6
East Sheen Ward,5.86427,High,9,6
Clapham East Ward,5.854191,High,9,6
Barnet Vale Ward,5.8384075,High,9,6
West Hampstead Ward,5.8282533,High,9,6
Bush Hill Park Ward,5.8276596,High,9,6
Thamesfield Ward,5.825535,High,9,6
Valley Ward,5.8085465,High,9,6
Brixton Rush Common Ward,5.7971883,High,9,6
Forest Ward,5.772663,High,9,6
Fortis Green Ward,5.7688994,High,9,6
Hounslow Central Ward,5.7597427,High,9,6
Feltham West Ward,5.7562094,High,9,6
Boleyn Ward,5.751961,High,9,6
Shepherd's Bush Green Ward,5.7422814,High,9,6
Chiswick Homefields Ward,5.737804,High,9,6
Roehampton Ward,5.732565,High,9,6
East Finchley Ward,5.7291207,High,9,6
Kennington Ward,5.7259274,High,9,6
Hounslow Heath Ward,5.7093043,High,9,6
Orpington Ward,5.6796913,High,9,6
Harold Wood Ward,5.67134,High,9,6
St. Dunstan's Ward,5.6646123,High,9,6
Evelyn Ward,5.614232,High,9,6
Canonbury Ward,5.6105175,High,9,6
Barnsbury Ward,5.5867553,High,9,6
Coningham Ward,5.5772715,High,9,6
Hanworth Village Ward,5.549611,High,9,6
Lee Green Ward,5.5480185,High,9,6
Woodhouse Ward,5.5465136,High,9,6
St. Margarets & North Twickenham Ward,5.5408254,High,9,6
Crofton Park Ward,5.5294037,High,9,6
Arnos Grove Ward,5.496597,High,9,6
Bromley South Ward,5.485687,High,9,6
Feltham North Ward,5.4800982,High,9,6
Southfield Ward,5.475784,High,9,6
Southbury Ward,5.4432893,High,9,6
Clapham Park Ward,5.437921,High,9,6
Grove Green Ward,5.435135,High,9,6
Wandsworth Common Ward,5.434375,High,9,6
Northfield Ward,5.432104,High,9,6
Shadwell Ward,5.4306,Medium,6,6
Golders Green Ward,5.42171,Medium,6,6
Bedfont Ward,5.4113817,Medium,6,6
Forest Hill Ward,5.4104056,Medium,6,6
Bellingham Ward,5.399125,Medium,6,6
Oval Ward,5.3971887,Medium,6,6
Chiswick Riverside Ward,5.3899355,Medium,6,6
Maryland Ward,5.3874216,Medium,6,6
Heston Central Ward,5.3828216,Medium,6,6
Kingston Town Ward,5.368558,Medium,6,6
Laycock Ward,5.3473043,Medium,6,6
Brook Green Ward,5.333989,Medium,6,6
Thornton Heath Ward,5.3326983,Medium,6,6
Canning Town South Ward,5.3219466,Medium,6,6
Little Ilford Ward,5.321665,Medium,6,6
Haverstock Ward,5.320112,Medium,6,6
Harrow Road Ward,5.3026257,Medium,6,6
East Barnet Ward,5.2938857,Medium,6,6
Northolt Mandeville Ward,5.2923303,Medium,6,6
St. Edward's Ward,5.265753,Medium,6,6
Harrow Weald Ward,5.258567,Medium,6,6
Thamesmead East Ward,5.220988,Medium,6,6
Abingdon Ward,5.2143054,Medium,6,6
Belmore Ward,5.207718,Medium,6,6
Cranford Ward,5.203691,Medium,6,6
Pembridge Ward,5.20007,Medium,6,6
Brownswood Ward,5.192659,Medium,6,6
Greenhill Ward,5.1704626,Medium,6,6
Belvedere Ward,5.1668606,Medium,6,6
Queen's Park Ward,5.1326227,Medium,6,6
Alperton Ward,5.122025,Medium,6,6
Clapham Common & Abbeville Ward,5.111065,Medium,6,6
Frognal Ward,5.100217,Medium,6,6
Totteridge & Woodside Ward,5.098036,Medium,6,6
Plaistow North Ward,5.091466,Medium,6,6
South Norwood Ward,5.0859895,Medium,6,6
Beckenham Town & Copers Cope Ward,5.0773897,Medium,6,6
Fulham Reach Ward,5.0702333,Medium,6,6
Chapel End Ward,5.0350976,Medium,6,6
Pitshanger Ward,5.0164585,Medium,6,6
West Drayton Ward,5.0154943,Medium,6,6
Goresbrook Ward,5.0111175,Medium,6,6
East Ham South Ward,4.9991627,Medium,6,6
Walham Green Ward,4.9900484,Medium,6,6
Woodberry Down Ward,4.988787,Medium,6,6
Downham Ward,4.9776382,Medium,6,6
Larkswood Ward,4.973763,Medium,6,6
Seven Sisters Ward,4.973598,Medium,6,6
Canning Town North Ward,4.9623504,Medium,6,6
William Morris Ward,4.9574175,Medium,6,6
Surrey Docks Ward,4.955212,Medium,6,6
Holland Ward,4.954758,Medium,6,6
Rush Green & Crowlands Ward,4.954694,Medium,6,6
West Ham Ward,4.949515,Medium,6,6
Mortlake & Barnes Common Ward,4.9491267,Medium,6,6
Mill Hill Ward,4.935555,Medium,6,6
Munster Ward,4.932988,Medium,6,6
Whalebone Ward,4.925745,Medium,6,6
Rotherhithe Ward,4.905588,Medium,6,6
Havering-atte-Bower Ward,4.8986964,Medium,6,6
St. George's Ward,4.8967776,Medium,6,6
New Malden Village Ward,4.8936744,Medium,6,6
North Hanwell Ward,4.882056,Medium,6,6
Shacklewell Ward,4.879757,Medium,6,6
Greenford Broadway Ward,4.869055,Medium,6,6
West Dulwich Ward,4.8650403,Medium,6,6
Erith Ward,4.85638,Medium,6,6
Plumstead Common Ward,4.8559313,Medium,6,6
Chelsea Riverside Ward,4.852506,Medium,6,6
Wimbledon Park Ward,4.838788,Medium,6,6
Selsdon & Addington Village Ward,4.8351264,Medium,6,6
Telegraph Hill Ward,4.82944,Medium,6,6
Tooting Bec Ward,4.8225255,Medium,6,6
North Richmond Ward,4.7944117,Medium,6,6
Yiewsley Ward,4.7879987,Medium,6,6
Primrose Hill Ward,4.779673,Medium,6,6
Blackheath Westcombe Ward,4.775019,Medium,6,6
Heston East Ward,4.7738423,Medium,6,6
Myatt's Fields Ward,4.7727866,Medium,6,6
Carterhatch Ward,4.765154,Medium,6,6
Aldborough Ward,4.757515,Medium,6,6
Cazenove Ward,4.757273,Medium,6,6
Southgate Ward,4.7540655,Medium,6,6
Dulwich Wood Ward,4.7479677,Medium,6,6
Hermitage & Gardens Ward,4.74515,Medium,6,6
Bexleyheath Ward,4.7350187,Medium,6,6
Nine Elms Ward,4.7338595,Medium,6,6
Wembley Park Ward,4.7237372,Medium,6,6
Leytonstone Ward,4.7177444,Medium,6,6
Caledonian Ward,4.7025146,Medium,6,6
Eastbury Ward,4.6913776,Medium,6,6
Addiscombe East Ward,4.688531,Medium,6,6
Churchfields Ward,4.671281,Medium,6,6
Mottingham Ward,4.664841,Medium,6,6
Barnhill Ward,4.6581826,Medium,6,6
South Croydon Ward,4.6563997,Medium,6,6
Loxford Ward,4.6552806,Medium,6,6
Marlborough Ward,4.6537046,Medium,6,6
King's Park Ward,4.610398,Medium,6,6
Stepney Green Ward,4.594853,Medium,6,6
Furzedown Ward,4.590385,Medium,6,6
Sutton South Ward,4.58091,Medium,6,6
Edgwarebury Ward,4.5700808,Medium,6,6
Palace & Hurlingham Ward,4.5519705,Medium,6,6
Brentford West Ward,4.5477576,Medium,6,6
Stockwell East Ward,4.544021,Medium,6,6
Sands End Ward,4.5248103,Medium,6,6
Cricket Green Ward,4.507587,Medium,6,6
Addison Ward,4.4879565,Medium,6,6
Newington Ward,4.487174,Medium,6,6
Stanmore Ward,4.473207,Medium,6,6
Sutton Central Ward,4.472609,Medium,6,6
Valence Ward,4.465647,Medium,6,6
Northolt West End Ward,4.4579463,Medium,6,6
Barnes Ward,4.4431295,Medium,6,6
Southall Broadway Ward,4.438514,Medium,6,6
Wall End Ward,4.4349327,Medium,6,6
South Ruislip Ward,4.4314685,Medium,6,6
Vincent Square Ward,4.4193053,Medium,6,6
Fulham Town Ward,4.416672,Medium,6,6
Green Street East Ward,4.393134,Medium,6,6
Wembley Hill Ward,4.384242,Medium,6,6
Streatham Hill West & Thornton Ward,4.381719,Medium,6,6
Crystal Palace & Upper Norwood Ward,4.3671436,Medium,6,6
Kingsbury Ward,4.3425555,Medium,6,6
Whetstone Ward,4.3111515,Medium,6,6
North Greenford Ward,4.310022,Medium,6,6
Crook Log Ward,4.302016,Medium,6,6
Grange Park Ward,4.295465,Medium,6,6
Grove Park Ward,4.2953486,Medium,6,6
Bullsmoor Ward,4.293493,Medium,6,6
Pinner Ward,4.2925277,Medium,6,6
St. Martin's Ward,4.2914753,Medium,6,6
Queen's Gate Ward,4.2891984,Medium,6,6
Central Greenford Ward,4.2706265,Medium,6,6
Rainham & Wennington Ward,4.249728,Medium,6,6
Chislehurst Ward,4.2425714,Medium,6,6
Hounslow South Ward,4.2407227,Medium,6,6
Wallington South Ward,4.2406526,Medium,6,6
St. Andrew's Ward,4.235804,Low,3,6
Limehouse Ward,4.2209525,Low,3,6
Clock House Ward,4.220668,Low,3,6
Barkingside Ward,4.2114296,Low,3,6
Headstone Ward,4.185134,Low,3,6
Higham Hill Ward,4.177454,Low,3,6
Slade Green & Northend Ward,4.172201,Low,3,6
Kentish Town North Ward,4.169733,Low,3,6
Muswell Hill Ward,4.1625433,Low,3,6
Petts Wood & Knoll Ward,4.161468,Low,3,6
Wembley Central Ward,4.157865,Low,3,6
Alexandra Park Ward,4.1444383,Low,3,6
Lillie Ward,4.109509,Low,3,6
West Kensington Ward,4.094057,Low,3,6
Kenton Ward,4.0927157,Low,3,6
Kidbrooke Village & Sutcliffe Ward,4.08718,Low,3,6
Greenwich Creekside Ward,4.0723114,Low,3,6
Dulwich Village Ward,4.07004,Low,3,6
Bromley Common & Holwood Ward,4.067786,Low,3,6
Avonmore Ward,4.065964,Low,3,6
Colham & Cowley Ward,4.062145,Low,3,6
Eltham Page Ward,4.0536323,Low,3,6
South Balham Ward,4.0512476,Low,3,6
Isleworth Ward,4.0498586,Low,3,6
Manor Park Ward,4.0403643,Low,3,6
Hounslow East Ward,4.036889,Low,3,6
Hampstead Town Ward,4.0134335,Low,3,6
Green Street West Ward,4.0131454,Low,3,6
Woolwich Dockyard Ward,4.0034566,Low,3,6
Parsloes Ward,3.989745,Low,3,6
Beam Park Ward,3.9884899,Low,3,6
Kew Ward,3.9817142,Low,3,6
Kelsey & Eden Park Ward,3.9790533,Low,3,6
Ravenscourt Ward,3.9752524,Low,3,6
East Wickham Ward,3.9681365,Low,3,6
Grove Ward,3.9483764,Low,3,6
Barking Riverside Ward,3.9463441,Low,3,6
Northcote Ward,3.9383724,Low,3,6
Bensham Manor Ward,3.9241138,Low,3,6
St. Ann's Ward,3.9157493,Low,3,6
St. Alban's Ward,3.9104671,Low,3,6
Brentford East Ward,3.906689,Low,3,6
Markhouse Ward,3.9026792,Low,3,6
Royal Hospital Ward,3.892568,Low,3,6
Hampton Ward,3.8857875,Low,3,6
Ridgeway Ward,3.8823686,Low,3,6
Shirley North Ward,3.8675005,Low,3,6
"Ham, Petersham & Richmond Riverside Ward",3.8400934,Low,3,6
Marshalls & Rise Park Ward,3.8365216,Low,3,6
Wood Street Ward,3.8349583,Low,3,6
Parsons Green & Sandford Ward,3.8309338,Low,3,6
Gascoigne Ward,3.8237407,Low,3,6
Norbury & Pollards Hill Ward,3.8221917,Low,3,6
Chadwell Ward,3.8125567,Low,3,6
Highfield Ward,3.7968519,Low,3,6
Mayfield Ward,3.792238,Low,3,6
Fullwell Ward,3.7899027,Low,3,6
West Wickham Ward,3.7848418,Low,3,6
Eastcote Ward,3.7790167,Low,3,6
Heathfield Ward,3.7640047,Low,3,6
Crayford Ward,3.752964,Low,3,6
Upminster Ward,3.7481582,Low,3,6
Colliers Wood Ward,3.7319539,Low,3,6
Dormers Wells Ward,3.712782,Low,3,6
Valentines Ward,3.712356,Low,3,6
Northwood Ward,3.7085404,Low,3,6
St. Helen's Ward,3.7079294,Low,3,6
Bounds Green Ward,3.6935444,Low,3,6
Falconwood & Welling Ward,3.6898813,Low,3,6
Fairlop Ward,3.6867833,Low,3,6
Cranbrook Ward,3.6636739,Low,3,6
Canons Ward,3.6549494,Low,3,6
Lady Margaret Ward,3.652896,Low,3,6
Camden Square Ward,3.6480925,Low,3,6
Cockfosters Ward,3.6409886,Low,3,6
Ruislip Ward,3.6388488,Low,3,6
Raynes Park Ward,3.635754,Low,3,6
Southfields Ward,3.6337178,Low,3,6
Winchmore Hill Ward,3.615376,Low,3,6
Graveney Ward,3.6098552,Low,3,6
Teddington Ward,3.6084118,Low,3,6
St. Helier West Ward,3.6065402,Low,3,6
Beddington Ward,3.6041443,Low,3,6
Dalgarno Ward,3.5936582,Low,3,6
Trinity Ward,3.5829422,Low,3,6
Wanstead Park Ward,3.5815966,Low,3,6
High Barnet Ward,3.5772593,Low,3,6
West Hill Ward,3.5508583,Low,3,6
West Twickenham Ward,3.5485656,Low,3,6
Peckham Rye Ward,3.5133815,Low,3,6
West Heath Ward,3.504438,Low,3,6
Shortlands & Park Langley Ward,3.503579,Low,3,6
Hanworth Park Ward,3.4999611,Low,3,6
Elm Park Ward,3.4912398,Low,3,6
Centenary Ward,3.47813,Low,3,6
Norland Ward,3.477731,Low,3,6
Pinner South Ward,3.4772656,Low,3,6
Pimlico South Ward,3.473942,Low,3,6
Plaistow Ward,3.4722066,Low,3,6
Hampton Wick & South Teddington Ward,3.4675472,Low,3,6
Notting Dale Ward,3.4625163,Low,3,6
Eltham Town & Avery Hill Ward,3.4535286,Low,3,6
Champion Hill Ward,3.4473462,Low,3,6
Squirrels Heath Ward,3.440849,Low,3,6
Wealdstone North Ward,3.4297862,Low,3,6
Fulwell & Hampton Hill Ward,3.4282115,Low,3,6
Mayesbrook Ward,3.4252408,Low,3,6
Stamford Hill West Ward,3.423427,Low,3,6
Twickenham Riverside Ward,3.4077585,Low,3,6
Norbury Park Ward,3.406355,Low,3,6
Clayhall Ward,3.405308,Low,3,6
Bickley & Sundridge Ward,3.395719,Low,3,6
Bowes Ward,3.3914268,Low,3,6
Hylands & Harrow Lodge Ward,3.387584,Low,3,6
Wealdstone South Ward,3.3534424,Low,3,6
Hampton North Ward,3.344028,Low,3,6
South Twickenham Ward,3.339875,Low,3,6
Mawneys Ward,3.310605,Low,3,6
Chadwell Heath Ward,3.3054879,Low,3,6
New Southgate Ward,3.3048725,Low,3,6
Shooters Hill Ward,3.2902656,Low,3,6
South Hornchurch Ward,3.289127,Low,3,6
Harrow on the Hill Ward,3.264299,Low,3,6
Yeading Ward,3.261615,Low,3,6
Wormholt Ward,3.2392027,Low,3,6
Figge's Marsh Ward,3.2367022,Low,3,6
Charlton Village & Riverside Ward,3.230443,Low,3,6
Newbury Ward,3.2262242,Low,3,6
Poplar Ward,3.1948137,Low,3,6
Sidcup Ward,3.1839137,Low,3,6
Seven Kings Ward,3.144916,Low,3,6
Streatham Hill East Ward,3.1295946,Low,3,6
Longbridge Ward,3.115299,Low,3,6
Sanderstead Ward,3.0849385,Low,3,6
Hatch Lane & Highams Park North Ward,3.0824893,Low,3,6
Southall West Ward,3.072021,Low,3,6
Northwood Hills Ward,3.0442667,Low,3,6
Longthornton Ward,3.0434725,Low,3,6
Kidbrooke Park Ward,3.034432,Very Low,1,6
Endlebury Ward,3.0200794,Very Low,1,6
Surbiton Hill Ward,3.0043488,Very Low,1,6
Forest Gate North Ward,2.9967535,Very Low,1,6
Clementswood Ward,2.9889219,Very Low,1,6
West Barnes Ward,2.9563715,Very Low,1,6
Becontree Ward,2.9339921,Very Low,1,6
Whitton Ward,2.9246316,Very Low,1,6
Carshalton South & Clockhouse Ward,2.9009993,Very Low,1,6
Wimbledon Town & Dundonald Ward,2.9007058,Very Low,1,6
Gipsy Hill Ward,2.87413,Very Low,1,6
New Addington South Ward,2.8635535,Very Low,1,6
Lavender Fields Ward,2.8506749,Very Low,1,6
Hale End & Highams Park South Ward,2.849836,Very Low,1,6
Park Hill & Whitgift Ward,2.8334744,Very Low,1,6
Northumberland Heath Ward,2.8081768,Very Low,1,6
"Mottingham, Coldharbour & New Eltham Ward",2.8074603,Very Low,1,6
White City Ward,2.8042698,Very Low,1,6
Barnehurst Ward,2.7908487,Very Low,1,6
Middle Park & Horn Park Ward,2.7869203,Very Low,1,6
Farnborough & Crofton Ward,2.7731209,Very Low,1,6
Selsdon Vale & Forestdale Ward,2.7643247,Very Low,1,6
Hatch End Ward,2.7640197,Very Low,1,6
Hayes & Coney Hall Ward,2.7538962,Very Low,1,6
Colindale North Ward,2.7469144,Very Low,1,6
Beam Ward,2.723506,Very Low,1,6
St. Mary's & St. James Ward,2.7195544,Very Low,1,6
Cheam Ward,2.7100518,Very Low,1,6
Streatham Wells Ward,2.7094898,Very Low,1,6
Norbiton Ward,2.7032704,Very Low,1,6
South Beddington & Roundshaw Ward,2.6911638,Very Low,1,6
St. Helier Ward,2.6869636,Very Low,1,6
The Wrythe Ward,2.685666,Very Low,1,6
Upper Walthamstow Ward,2.6818244,Very Low,1,6
Hainault Ward,2.6736958,Very Low,1,6
St. Mark's & Seething Wells Ward,2.6700163,Very Low,1,6
Hillingdon East Ward,2.667618,Very Low,1,6
Sudbury Ward,2.6377177,Very Low,1,6
Wendell Park Ward,2.612005,Very Low,1,6
Royal Albert Ward,2.6079352,Very Low,1,6
Thamesmead Moorings Ward,2.6072612,Very Low,1,6
Sutton North Ward,2.5899804,Very Low,1,6
Dulwich Hill Ward,2.5888026,Very Low,1,6
Cathall Ward,2.5884597,Very Low,1,6
Farringdon Without Ward,2.5814872,Very Low,1,6
Ickenham & South Harefield Ward,2.5659873,Very Low,1,6
West Thamesmead Ward,2.5632694,Very Low,1,6
Wallington North Ward,2.5419436,Very Low,1,6
Sutton West & East Cheam Ward,2.535857,Very Low,1,6
Plashet Ward,2.5238237,Very Low,1,6
Chingford Green Ward,2.5134892,Very Low,1,6
Eltham Park & Progress Ward,2.4890316,Very Low,1,6
West Harrow Ward,2.463617,Very Low,1,6
Oakwood Ward,2.4487388,Very Low,1,6
Hillside Ward,2.4449112,Very Low,1,6
Cannon Hill Ward,2.438637,Very Low,1,6
Island Gardens Ward,2.4063137,Very Low,1,6
Northwick Park Ward,2.3938718,Very Low,1,6
Carshalton Central Ward,2.3514285,Very Low,1,6
Underhill Ward,2.3285983,Very Low,1,6
Pollards Hill Ward,2.287993,Very Low,1,6
Darwin Ward,2.2401872,Very Low,1,6
Preston Ward,2.2118196,Very Low,1,6
Shirley South Ward,2.1944492,Very Low,1,6
Hackbridge Ward,2.1832547,Very Low,1,6
Merton Park Ward,2.1736412,Very Low,1,6
Kingston Gate Ward,2.149035,Very Low,1,6
Monkhams Ward,2.146073,Very Low,1,6
Tokyngton Ward,2.1268497,Very Low,1,6
Heath Ward,2.1081114,Very Low,1,6
Thames View Ward,2.102484,Very Low,1,6
Purley Oaks & Riddlesdown Ward,2.0987983,Very Low,1,6
Alibon Ward,2.0982165,Very Low,1,6
Charlton Hornfair Ward,2.093654,Very Low,1,6
Coulsdon Town Ward,2.0880122,Very Low,1,6
Coombe Hill Ward,2.024615,Very Low,1,6
Biggin Hill Ward,1.9877659,Very Low,1,6
Ravensbury Ward,1.9735457,Very Low,1,6
Eastbrook & Rush Green Ward,1.9722974,Very Low,1,6
Kenton East Ward,1.9714463,Very Low,1,6
Roxbourne Ward,1.9713506,Very Low,1,6
Rayners Lane Ward,1.9520254,Very Low,1,6
Blendon & Penhill Ward,1.9433808,Very Low,1,6
Kenton West Ward,1.9231247,Very Low,1,6
North Cheam Ward,1.9099486,Very Low,1,6
Kenley Ward,1.8960965,Very Low,1,6
Alexandra Ward,1.8700562,Very Low,1,6
Charville Ward,1.8685212,Very Low,1,6
Worcester Park North Ward,1.8479786,Very Low,1,6
Stonecot Ward,1.8309165,Very Low,1,6
New Addington North Ward,1.8150276,Very Low,1,6
Canbury Gardens Ward,1.8076293,Very Low,1,6
Coombe Vale Ward,1.7969313,Very Low,1,6
St. Helier East Ward,1.7556328,Very Low,1,6
Blackfen & Lamorbey Ward,1.7405512,Very Low,1,6
Hillingdon West Ward,1.7377062,Very Low,1,6
Cranham Ward,1.7291843,Very Low,1,6
Emerson Park Ward,1.6931672,Very Low,1,6
Chelsfield Ward,1.6862478,Very Low,1,6
Chessington South & Malden Rushett Ward,1.6538363,Very Low,1,6
Green Lane & St. James Ward,1.6442941,Very Low,1,6
North Harrow Ward,1.593971,Very Low,1,6
Tolworth Ward,1.5916259,Very Low,1,6
Old Malden Ward,1.5869715,Very Low,1,6
Berrylands Ward,1.566876,Very Low,1,6
Ruislip Manor Ward,1.5596209,Very Low,1,6
Motspur Park & Old Malden East Ward,1.5130906,Very Low,1,6
Tudor Ward,1.5016674,Very Low,1,6
Old Coulsdon Ward,1.4900589,Very Low,1,6
Lower Morden Ward,1.4807911,Very Low,1,6
King George's & Sunray Ward,1.4349289,Very Low,1,6
Farringdon Within Ward,1.4314057,Very Low,1,6
Longlands Ward,1.3322984,Very Low,1,6
Hook & Chessington North Ward,1.298722,Very Low,1,6
Harefield Village Ward,1.2106612,Very Low,1,6
Aldersgate Ward,1.0882401,Very Low,1,6
Worcester Park South Ward,1.0576411,Very Low,1,6
Hacton Ward,1.0092351,Very Low,1,6
Langbourn Ward,0.9931294,Very Low,1,6
Castle Baynard Ward,0.99307346,Very Low,1,6
Bishopsgate Ward,0.95878446,Very Low,1,6
Tower Ward,0.8668469,Very Low,1,6
Coleman Street Ward,0.6034956,Very Low,1,6
Dowgate Ward,0.52906984,Very Low,1,6
Cordwainer Ward,0.52906984,Very Low,1,6
Candlewick Ward,0.41694796,Very Low,1,6
Aldgate Ward,0.41694796,Very Low,1,6
Vintry Ward,0.41694796,Very Low,1,6
Walbrook Ward,0.3899857,Very Low,1,6
Cornhill Ward,0.3899857,Very Low,1,6
Cheap Ward,0.3899857,Very Low,1,6
Broad Street Ward,0.3899857,Very Low,1,6
Lime Street Ward,0.3899857,Very Low,1,6
Bread Street Ward,0.3899857,Very Low,1,6
Cripplegate Ward,0.38006324,Very Low,1,6
Portsoken Ward,0.24199568,Very Low,1,6
Billingsgate Ward,0.2264015,Very Low,1,6
Queenhithe Ward,0.19371043,Very Low,1,6
Bassishaw Ward,0.19371043,Very Low,1,6
Kilburn Ward,63.774467,Very High,18,7
West End Ward,55.261173,Very High,18,7
Lea Bridge Ward,41.826286,Very High,18,7
Regent's Park Ward,34.966553,Very High,18,7
Highgate Ward,32.613045,Very High,18,7
St. James's Ward,32.092308,Very High,18,7
Edgware Ward,31.681293,Very High,17,7
Marylebone Ward,28.286503,Very High,17,7
Village Ward,25.991247,Very High,17,7
Bloomsbury Ward,22.705315,Very High,17,7
Holborn & Covent Garden Ward,20.827429,Very High,17,7
Hoxton East & Shoreditch Ward,16.882244,Very High,17,7
Woodside Ward,16.640587,Very High,17,7
Borough & Bankside Ward,16.25188,Very High,17,7
Childs Hill Ward,15.985487,Very High,17,7
Abbey Ward,15.773086,Very High,17,7
Hyde Park Ward,15.488587,Very High,17,7
Wandle Ward,15.096638,Very High,17,7
London Fields Ward,14.818861,Very High,17,7
Fairfield Ward,14.560658,Very High,17,7
Bethnal Green West Ward,13.796039,Very High,17,7
Bow East Ward,13.789243,Very High,17,7
Spitalfields & Banglatown Ward,13.583644,Very High,17,7
Stratford Olympic Park Ward,13.270087,Very High,17,7
North Walworth Ward,13.234695,Very High,17,7
Deptford Ward,12.712694,Very High,17,7
London Bridge & West Bermondsey Ward,12.327859,Very High,17,7
Clapham Town Ward,12.2304325,Very High,17,7
Bayswater Ward,12.107986,Very High,17,7
Belmont Ward,11.814786,Very High,17,7
Rye Lane Ward,11.812984,Very High,17,7
Edmonton Green Ward,11.651317,Very High,17,7
South Bermondsey Ward,11.516548,Very High,17,7
Whitechapel Ward,11.480829,Very High,17,7
Queens Park Ward,11.459195,Very High,17,7
Rushey Green Ward,11.384401,Very High,17,7
Lancaster Gate Ward,11.071197,Very High,17,7
Dollis Hill Ward,11.00793,Very High,17,7
Lansbury Ward,10.969616,Very High,17,7
Stratford Ward,10.96591,Very High,17,7
Haggerston Ward,10.790375,Very High,17,7
Weavers Ward,10.728962,Very High,17,7
Hendon Ward,10.636053,Very High,17,7
Homerton Ward,10.420943,Very High,17,7
Harlesden & Kensal Green Ward,10.26805,Very High,17,7
Bethnal Green East Ward,10.248739,Very High,17,7
Bunhill Ward,10.214673,Very High,17,7
Broad Green Ward,10.211736,Very High,17,7
St. Giles Ward,10.210796,Very High,17,7
Brockley Ward,10.166679,Very High,17,7
Hackney Central Ward,10.081589,Very High,17,7
Balham Ward,10.035563,Very High,17,7
Mile End Ward,10.0317,Very High,17,7
Finsbury Park Ward,9.961072,Very High,17,7
Junction Ward,9.943716,Very High,17,7
Brixton Acre Lane Ward,9.862691,Very High,17,7
North Acton Ward,9.819239,Very High,17,7
Waterloo & South Bank Ward,9.807267,Very High,17,7
Upper Edmonton Ward,9.735342,Very High,17,7
Hackney Downs Ward,9.724248,Very High,17,7
Cricklewood Ward,9.683446,Very High,17,7
Brixton North Ward,9.680819,Very High,17,7
Brimsdown Ward,9.62253,Very High,17,7
Cricklewood & Mapesbury Ward,9.513247,Very High,17,7
Colville Ward,9.416102,Very High,17,7
Hayes Town Ward,9.372758,Very High,17,7
Hither Green Ward,9.329195,Very High,17,7
Bridge Ward,9.302241,Very High,17,7
Northumberland Park Ward,9.288388,Very High,17,7
Burnt Oak Ward,9.2140875,Very High,17,7
Abbey Road Ward,9.176034,Very High,17,7
Wandsworth Town Ward,9.172041,Very High,17,7
Chiswick Gunnersbury Ward,9.165065,Very High,17,7
Clerkenwell Ward,9.108573,Very High,17,7
Chaucer Ward,9.108443,Very High,17,7
Tollington Ward,9.093494,Very High,17,7
Canary Wharf Ward,9.08692,Very High,17,7
East Ham Ward,9.011673,Very High,17,7
Ladywell Ward,9.008139,Very High,17,7
Pinkwell Ward,8.978645,Very High,17,7
College Park & Old Oak Ward,8.962694,Very High,17,7
Brondesbury Park Ward,8.916365,Very High,17,7
Battersea Park Ward,8.8711815,Very High,17,7
Finchley Church End Ward,8.868523,Very High,17,7
Uxbridge Ward,8.839585,Very High,17,7
Heaton Ward,8.827091,Very High,17,7
Bruce Castle Ward,8.822926,Very High,17,7
Stonebridge Ward,8.80214,Very High,17,7
Greenwich Peninsula Ward,8.751844,Very High,17,7
Noel Park Ward,8.751378,Very High,17,7
Crouch End Ward,8.603879,Very High,17,7
Brompton & Hans Town Ward,8.584871,Very High,17,7
Gooshays Ward,8.515632,Very High,17,7
Stoke Newington Ward,8.503219,Very High,17,7
Hoxton West Ward,8.4975,Very High,17,7
Hackney Wick Ward,8.495096,Very High,17,7
Ilford Town Ward,8.45156,Very High,17,7
East Acton Ward,8.451113,Very High,17,7
Herne Hill & Loughborough Junction Ward,8.436882,Very High,17,7
Heathrow Villages Ward,8.349896,Very High,17,7
West Thornton Ward,8.234398,Very High,17,7
Tooting Broadway Ward,8.2324705,Very High,17,7
Forest Gate South Ward,8.211628,Very High,17,7
Hillrise Ward,8.123885,Very High,17,7
King's Cross Ward,8.055915,Very High,17,7
Dalston Ward,7.988867,Very High,17,7
Friern Barnet Ward,7.9810247,Very High,17,7
Southall Green Ward,7.9566884,Very High,17,7
St. Peter's & Canalside Ward,7.937539,Very High,17,7
Blackheath Ward,7.9360356,Very High,17,7
Norwood Green Ward,7.9141846,Very High,17,7
