ward_name,month_num,predicted_burglaries,actual_burglaries
East Ham Ward,7,7.692606,13.0
East Ham Ward,8,7.8110776,17.0
East Ham Ward,9,7.841949,9.0
East Ham Ward,10,8.043633,8.0
East Ham Ward,11,8.200634,12.0
East Ham Ward,12,8.173499,8.0
East Putney Ward,1,8.086884,7.0
East Putney Ward,2,7.6232967,4.0
East Putney Ward,3,7.6398034,7.0
East Putney Ward,4,7.0303445,2.0
East Putney Ward,5,7.0303445,9.0
East Putney Ward,6,7.0303445,2.0
East Putney Ward,7,7.0812902,7.0
East Putney Ward,8,7.199762,8.0
East Putney Ward,9,7.2306333,5.0
East Putney Ward,10,7.681774,2.0
East Putney Ward,11,7.7096643,8.0
East Putney Ward,12,7.710206,9.0
East Sheen Ward,1,7.9135036,4.0
East Sheen Ward,2,7.220821,7.0
East Sheen Ward,3,7.2373276,3.0
East Sheen Ward,4,6.1535697,3.0
East Sheen Ward,5,6.1535697,12.0
East Sheen Ward,7,6.2045155,1.0
East Sheen Ward,8,6.322987,9.0
East Sheen Ward,9,6.3538585,11.0
East Sheen Ward,10,7.050408,2.0
East Sheen Ward,11,7.1516747,2.0
East Sheen Ward,12,7.1522164,11.0
East Wickham Ward,1,5.720436,7.0
East Wickham Ward,2,4.8632016,1.0
East Wickham Ward,3,4.8129067,10.0
East Wickham Ward,4,3.4158254,5.0
East Wickham Ward,5,3.4158254,3.0
East Wickham Ward,6,3.4158254,2.0
East Wickham Ward,7,3.4364257,4.0
East Wickham Ward,8,3.5548968,1.0
East Wickham Ward,10,4.6016335,3.0
East Wickham Ward,11,4.833364,6.0
East Wickham Ward,12,4.8062296,4.0
Eastbrook & Rush Green Ward,1,4.545187,6.0
Eastbrook & Rush Green Ward,3,4.086012,1.0
Eastbrook & Rush Green Ward,4,3.3441818,1.0
Eastbrook & Rush Green Ward,8,3.4597807,1.0
Eastbrook & Rush Green Ward,9,3.4597807,7.0
Eastbrook & Rush Green Ward,10,4.1005497,1.0
Eastbrook & Rush Green Ward,11,4.119384,3.0
Eastbrook & Rush Green Ward,12,4.0922494,5.0
Eastbury Ward,1,8.436388,6.0
Eastbury Ward,2,7.589432,3.0
Eastbury Ward,3,7.6059384,7.0
Eastbury Ward,4,7.0422726,2.0
Eastbury Ward,5,7.0422726,4.0
Eastbury Ward,6,7.0422726,14.0
Eastbury Ward,7,7.0741787,2.0
Eastbury Ward,8,7.1691766,3.0
Eastbury Ward,9,7.1691766,2.0
Eastbury Ward,10,7.5477805,13.0
Eastbury Ward,11,7.5888677,4.0
Eastbury Ward,12,7.5617332,17.0
Eastcote Ward,1,7.3303003,4.0
Eastcote Ward,2,6.606095,5.0
Eastcote Ward,3,6.5558,5.0
Eastcote Ward,4,5.1920223,3.0
Eastcote Ward,5,5.1920223,3.0
Eastcote Ward,6,5.1920223,2.0
Eastcote Ward,7,5.2316628,8.0
Eastcote Ward,8,5.3501344,5.0
Eastcote Ward,9,5.381006,3.0
Eastcote Ward,10,6.4616427,6.0
Eastcote Ward,11,6.6487646,4.0
Eastcote Ward,12,6.6493063,4.0
Edgware Ward,1,41.216667,42.0
Edgware Ward,2,36.713493,46.0
Edgware Ward,3,36.17598,46.0
Edgware Ward,4,33.134117,34.0
Edgware Ward,5,33.134117,16.0
Edgware Ward,6,33.134117,20.0
Edgware Ward,7,33.79292,26.0
Edgware Ward,8,34.171158,10.0
Edgware Ward,9,34.202026,32.0
Edgware Ward,10,36.7767,22.0
Edgware Ward,11,38.746944,36.0
Edgware Ward,12,38.71981,44.0
Edgwarebury Ward,1,6.938562,5.0
Edgwarebury Ward,2,6.1631193,3.0
Edgwarebury Ward,3,6.112825,1.0
Edgwarebury Ward,4,4.685878,8.0
Edgwarebury Ward,5,4.685878,2.0
Edgwarebury Ward,6,4.685878,5.0
Edgwarebury Ward,7,4.725518,2.0
Edgwarebury Ward,8,4.84399,4.0
Edgwarebury Ward,9,4.8748612,6.0
Edgwarebury Ward,10,5.955498,6.0
Edgwarebury Ward,11,6.1426196,6.0
Edgwarebury Ward,12,6.1431613,8.0
Edmonton Green Ward,1,12.249375,15.0
Edmonton Green Ward,2,11.420974,11.0
Edmonton Green Ward,3,10.972066,10.0
Edmonton Green Ward,4,10.396409,15.0
Edmonton Green Ward,5,10.396409,15.0
Edmonton Green Ward,6,10.396409,4.0
Edmonton Green Ward,7,10.43262,11.0
Edmonton Green Ward,8,10.534919,9.0
Edmonton Green Ward,9,10.565789,15.0
Edmonton Green Ward,10,11.042395,19.0
Edmonton Green Ward,11,11.344472,11.0
Edmonton Green Ward,12,11.317337,6.0
Elm Park Ward,1,6.5035033,4.0
Elm Park Ward,2,5.9276185,4.0
Elm Park Ward,3,5.877324,5.0
Elm Park Ward,4,4.496951,2.0
Elm Park Ward,5,4.496951,3.0
Elm Park Ward,6,4.496951,6.0
Elm Park Ward,7,4.517552,4.0
Elm Park Ward,8,4.6360235,6.0
Elm Park Ward,9,4.666895,3.0
Elm Park Ward,10,5.725569,3.0
Elm Park Ward,11,6.059979,5.0
Elm Park Ward,12,6.0328445,3.0
Eltham Page Ward,1,5.890813,4.0
Eltham Page Ward,2,5.142247,5.0
Eltham Page Ward,3,5.158754,3.0
Eltham Page Ward,4,4.87056,4.0
Eltham Page Ward,5,4.87056,5.0
Eltham Page Ward,6,4.87056,4.0
Eltham Page Ward,7,4.891161,1.0
Eltham Page Ward,8,4.9861603,3.0
Eltham Page Ward,9,4.9861603,2.0
Eltham Page Ward,10,5.364764,7.0
Eltham Page Ward,11,5.344698,11.0
Eltham Page Ward,12,5.3175635,4.0
Eltham Park & Progress Ward,1,6.088158,5.0
Eltham Park & Progress Ward,3,5.654494,7.0
Eltham Park & Progress Ward,4,4.315368,3.0
Eltham Park & Progress Ward,5,4.315368,3.0
Eltham Park & Progress Ward,6,4.315368,2.0
Eltham Park & Progress Ward,7,4.342814,2.0
Eltham Park & Progress Ward,8,4.4612856,2.0
Eltham Park & Progress Ward,9,4.492157,1.0
Eltham Park & Progress Ward,10,5.329245,1.0
Eltham Park & Progress Ward,11,5.5002246,7.0
Eltham Park & Progress Ward,12,5.47309,4.0
Eltham Town & Avery Hill Ward,1,8.035057,12.0
Eltham Town & Avery Hill Ward,2,7.618374,5.0
Eltham Town & Avery Hill Ward,3,7.618374,4.0
Eltham Town & Avery Hill Ward,4,6.291777,4.0
Eltham Town & Avery Hill Ward,5,6.291777,2.0
Eltham Town & Avery Hill Ward,6,6.250385,5.0
Eltham Town & Avery Hill Ward,7,6.2778306,7.0
Eltham Town & Avery Hill Ward,8,6.396302,2.0
Eltham Town & Avery Hill Ward,9,6.4271736,3.0
Eltham Town & Avery Hill Ward,10,7.2422485,8.0
Eltham Town & Avery Hill Ward,11,7.413228,16.0
Eltham Town & Avery Hill Ward,12,7.3860936,10.0
Emerson Park Ward,1,3.7936227,2.0
Emerson Park Ward,2,3.4356918,5.0
Emerson Park Ward,3,3.3853972,4.0
Emerson Park Ward,4,2.155561,2.0
Emerson Park Ward,5,2.155561,1.0
Emerson Park Ward,6,2.155561,1.0
Emerson Park Ward,7,2.183006,1.0
Emerson Park Ward,9,2.332349,4.0
Emerson Park Ward,10,2.9338996,4.0
Emerson Park Ward,11,3.043665,1.0
Emerson Park Ward,12,3.0502315,8.0
Endlebury Ward,1,4.896876,8.0
Endlebury Ward,2,4.5926566,3.0
Endlebury Ward,3,4.5926566,6.0
Endlebury Ward,4,3.381007,4.0
Endlebury Ward,6,3.381007,3.0
Endlebury Ward,7,3.4016073,4.0
Endlebury Ward,9,3.5509508,3.0
Endlebury Ward,10,4.2690687,4.0
Endlebury Ward,12,4.4308085,5.0
Enfield Lock Ward,1,9.094155,6.0
Enfield Lock Ward,2,8.418308,4.0
Enfield Lock Ward,3,8.434814,11.0
Enfield Lock Ward,4,7.3621416,11.0
Enfield Lock Ward,5,7.3621416,5.0
Enfield Lock Ward,6,7.3621416,5.0
Enfield Lock Ward,7,7.398353,6.0
Enfield Lock Ward,8,7.5006504,9.0
Enfield Lock Ward,9,7.531522,3.0
Enfield Lock Ward,10,8.394895,6.0
Enfield Lock Ward,11,8.6535845,6.0
Enfield Lock Ward,12,8.62645,8.0
Erith Ward,1,6.8251896,8.0
Erith Ward,2,6.24294,4.0
Erith Ward,3,6.24294,7.0
Erith Ward,4,4.9728,5.0
Erith Ward,5,4.9728,5.0
Erith Ward,6,4.9728,2.0
Erith Ward,7,4.9934006,3.0
Erith Ward,8,5.111872,4.0
Erith Ward,9,5.1427436,4.0
Erith Ward,10,5.9861965,7.0
Erith Ward,11,6.157176,5.0
Erith Ward,12,6.1300416,2.0
Evelyn Ward,1,8.169745,5.0
Evelyn Ward,2,7.6632776,3.0
Evelyn Ward,3,7.6797843,5.0
Evelyn Ward,4,7.070162,3.0
Evelyn Ward,5,7.070162,8.0
Evelyn Ward,6,7.070162,7.0
Evelyn Ward,7,7.1132326,9.0
Evelyn Ward,8,7.2244053,8.0
Evelyn Ward,9,7.2244053,9.0
Evelyn Ward,10,7.65279,3.0
Evelyn Ward,11,7.670493,14.0
Evelyn Ward,12,7.6433587,7.0
Fairfield Ward,1,14.17692,8.0
Fairfield Ward,2,13.417126,13.0
Fairfield Ward,3,13.433632,11.0
Fairfield Ward,4,13.596769,17.0
Fairfield Ward,5,13.596769,18.0
Fairfield Ward,6,13.596769,19.0
Fairfield Ward,7,13.665634,15.0
Fairfield Ward,8,13.689864,26.0
Fairfield Ward,9,13.689864,21.0
Fairfield Ward,10,13.734641,17.0
Fairfield Ward,11,13.730541,14.0
Fairfield Ward,12,13.703406,22.0
Fairlop Ward,1,5.9445643,8.0
Fairlop Ward,2,5.2670827,3.0
Fairlop Ward,3,5.2167883,6.0
Fairlop Ward,4,3.8513782,5.0
Fairlop Ward,5,3.8513782,1.0
Fairlop Ward,6,3.8513782,4.0
Fairlop Ward,7,3.8719785,4.0
Fairlop Ward,8,3.990451,4.0
Fairlop Ward,9,4.021322,4.0
Fairlop Ward,10,5.0371876,2.0
Fairlop Ward,11,5.2689176,4.0
Fairlop Ward,12,5.241783,4.0
Falconbrook Ward,1,5.698976,14.0
Falconbrook Ward,2,5.5424356,12.0
Falconbrook Ward,3,5.5589423,6.0
Falconbrook Ward,4,5.231493,7.0
Falconbrook Ward,5,5.231493,9.0
Falconbrook Ward,6,5.231493,7.0
Falconbrook Ward,7,5.285869,5.0
Falconbrook Ward,8,5.4043407,7.0
Falconbrook Ward,9,5.435212,8.0
Falconbrook Ward,10,5.575575,10.0
Falconbrook Ward,11,5.5179815,5.0
Falconbrook Ward,12,5.490847,1.0
Falconwood & Welling Ward,1,5.62783,6.0
Falconwood & Welling Ward,2,4.964595,15.0
Falconwood & Welling Ward,4,3.571154,4.0
Falconwood & Welling Ward,5,3.571154,4.0
Falconwood & Welling Ward,6,3.571154,5.0
Falconwood & Welling Ward,7,3.5917544,2.0
Falconwood & Welling Ward,8,3.7102273,1.0
Falconwood & Welling Ward,9,3.7410986,1.0
Falconwood & Welling Ward,10,4.7370167,3.0
Falconwood & Welling Ward,11,4.937803,9.0
Falconwood & Welling Ward,12,4.9106684,5.0
Faraday Ward,1,10.931396,4.0
Faraday Ward,2,9.9493685,5.0
Faraday Ward,3,9.965875,3.0
Faraday Ward,4,10.079123,10.0
Faraday Ward,5,10.079123,12.0
Faraday Ward,6,10.079123,8.0
Faraday Ward,7,10.147987,12.0
Faraday Ward,8,10.172217,6.0
Faraday Ward,9,10.172217,16.0
Faraday Ward,10,10.307866,14.0
Faraday Ward,11,10.27144,7.0
Faraday Ward,12,10.244305,19.0
Farnborough & Crofton Ward,1,5.499589,5.0
Farnborough & Crofton Ward,2,4.873332,6.0
Farnborough & Crofton Ward,3,4.823038,6.0
Farnborough & Crofton Ward,4,3.5654755,3.0
Farnborough & Crofton Ward,6,3.5654755,4.0
Farnborough & Crofton Ward,7,3.6051152,2.0
Farnborough & Crofton Ward,8,3.7235868,9.0
Farnborough & Crofton Ward,9,3.7544584,3.0
Farnborough & Crofton Ward,10,4.3676877,2.0
Farnborough & Crofton Ward,11,4.6077185,11.0
Farnborough & Crofton Ward,12,4.60826,5.0
Farringdon Within Ward,1,2.849414,5.0
Farringdon Within Ward,2,2.3394275,7.0
Farringdon Within Ward,3,2.3559341,2.0
Farringdon Within Ward,4,1.9470245,1.0
Farringdon Within Ward,5,1.9470245,4.0
Farringdon Within Ward,6,1.9196995,3.0
Farringdon Within Ward,7,2.062505,5.0
Farringdon Within Ward,8,2.248398,3.0
Farringdon Within Ward,9,2.2792692,5.0
Farringdon Within Ward,10,2.0571663,4.0
Farringdon Within Ward,11,1.7566899,2.0
Farringdon Within Ward,12,1.7572316,2.0
Farringdon Without Ward,2,2.7112343,2.0
Farringdon Without Ward,3,2.727741,3.0
Farringdon Without Ward,4,2.4055216,7.0
Farringdon Without Ward,5,2.4055216,2.0
Farringdon Without Ward,6,2.3781965,3.0
Farringdon Without Ward,7,2.5210018,2.0
Farringdon Without Ward,8,2.7068954,3.0
Farringdon Without Ward,9,2.7377665,2.0
Farringdon Without Ward,10,2.5014796,5.0
Farringdon Without Ward,11,2.2113063,3.0
Farringdon Without Ward,12,2.2118483,3.0
Feltham North Ward,1,5.696482,6.0
Feltham North Ward,2,5.205093,14.0
Feltham North Ward,3,5.205093,5.0
Feltham North Ward,4,4.3888845,3.0
Feltham North Ward,5,4.3888845,6.0
Feltham North Ward,6,4.3888845,7.0
Feltham North Ward,7,4.4094853,2.0
Feltham North Ward,8,4.5117836,3.0
Feltham North Ward,9,4.542655,3.0
Feltham North Ward,10,5.0321875,5.0
Feltham North Ward,11,5.095471,11.0
Feltham North Ward,12,5.0683365,7.0
Feltham West Ward,1,6.7974024,6.0
Feltham West Ward,2,6.233939,5.0
Feltham West Ward,3,6.233939,8.0
Feltham West Ward,4,4.81835,9.0
Feltham West Ward,5,4.81835,5.0
Feltham West Ward,6,4.81835,7.0
Feltham West Ward,7,4.8389506,9.0
Feltham West Ward,8,4.9574223,5.0
Feltham West Ward,9,4.9882936,5.0
Feltham West Ward,10,5.8317466,9.0
Feltham West Ward,11,6.1542454,8.0
Feltham West Ward,12,6.127111,7.0
Figge's Marsh Ward,1,6.295592,5.0
Figge's Marsh Ward,2,5.7021613,1.0
Figge's Marsh Ward,3,5.7021613,4.0
Figge's Marsh Ward,4,5.122098,5.0
Figge's Marsh Ward,5,5.122098,1.0
Figge's Marsh Ward,6,5.122098,6.0
Figge's Marsh Ward,7,5.142699,8.0
Figge's Marsh Ward,8,5.2611704,3.0
Figge's Marsh Ward,9,5.292042,4.0
Figge's Marsh Ward,10,5.709794,2.0
Figge's Marsh Ward,11,5.869948,5.0
Figge's Marsh Ward,12,5.8428135,3.0
Finchley Church End Ward,1,12.084307,8.0
Finchley Church End Ward,2,10.887021,14.0
Finchley Church End Ward,3,10.887021,9.0
Finchley Church End Ward,4,9.734538,13.0
Finchley Church End Ward,5,9.734538,6.0
Finchley Church End Ward,6,9.734538,11.0
Finchley Church End Ward,7,9.774178,8.0
Finchley Church End Ward,8,9.89265,11.0
Finchley Church End Ward,9,9.923521,7.0
Finchley Church End Ward,10,10.732644,7.0
Finchley Church End Ward,11,10.819912,21.0
Finchley Church End Ward,12,10.820454,19.0
Finsbury Park Ward,1,12.365605,9.0
Finsbury Park Ward,2,11.515609,7.0
Finsbury Park Ward,3,11.532115,14.0
Finsbury Park Ward,4,11.3921795,18.0
Finsbury Park Ward,5,11.3921795,7.0
Finsbury Park Ward,6,11.3921795,13.0
Finsbury Park Ward,7,11.443573,18.0
Finsbury Park Ward,8,11.467803,22.0
Finsbury Park Ward,9,11.467803,5.0
Finsbury Park Ward,10,11.584066,14.0
Finsbury Park Ward,11,11.526157,10.0
Finsbury Park Ward,12,11.4990225,17.0
Forest Gate North Ward,1,4.5069704,3.0
Forest Gate North Ward,2,4.113729,7.0
Forest Gate North Ward,3,4.113729,3.0
Forest Gate North Ward,4,3.4197745,2.0
Forest Gate North Ward,5,3.4197745,3.0
Forest Gate North Ward,6,3.4197745,4.0
Forest Gate North Ward,7,3.4472196,6.0
Forest Gate North Ward,8,3.5656912,4.0
Forest Gate North Ward,9,3.5965621,4.0
Forest Gate North Ward,10,3.9980714,5.0
Forest Gate North Ward,11,4.192583,5.0
Forest Gate North Ward,12,4.1654487,4.0
Forest Gate South Ward,1,10.66558,9.0
Forest Gate South Ward,2,9.766124,7.0
Forest Gate South Ward,3,9.78263,5.0
Forest Gate South Ward,4,9.776538,6.0
Forest Gate South Ward,5,9.776538,11.0
Forest Gate South Ward,6,9.776538,4.0
Forest Gate South Ward,7,9.843542,7.0
Forest Gate South Ward,8,9.867772,14.0
Forest Gate South Ward,9,9.867772,10.0
Forest Gate South Ward,10,10.097416,9.0
Forest Gate South Ward,11,10.0701885,5.0
Forest Gate South Ward,12,10.043054,3.0
Forest Hill Ward,1,8.959118,5.0
Forest Hill Ward,2,8.403978,6.0
Forest Hill Ward,3,8.420485,10.0
Forest Hill Ward,4,7.811442,5.0
Forest Hill Ward,5,7.811442,4.0
Forest Hill Ward,6,7.811442,2.0
Forest Hill Ward,7,7.8623877,4.0
Forest Hill Ward,8,7.980857,4.0
Forest Hill Ward,9,8.011725,9.0
Forest Hill Ward,10,8.3888,8.0
Forest Hill Ward,11,8.475886,8.0
Forest Hill Ward,12,8.476428,4.0
Forest Ward,1,8.390484,5.0
Forest Ward,2,7.664896,3.0
Forest Ward,3,7.6814027,13.0
Forest Ward,4,7.2244368,3.0
Forest Ward,5,7.2244368,11.0
Forest Ward,6,7.2244368,2.0
Forest Ward,7,7.263188,3.0
Forest Ward,8,7.3816595,11.0
Forest Ward,9,7.412531,2.0
Forest Ward,10,7.8187265,7.0
Forest Ward,11,7.911715,3.0
Forest Ward,12,7.8845806,4.0
Fortis Green Ward,1,7.0304976,11.0
Fortis Green Ward,2,6.5830917,4.0
Fortis Green Ward,3,6.5830917,7.0
Fortis Green Ward,4,5.7338295,5.0
Fortis Green Ward,5,5.7338295,10.0
Fortis Green Ward,6,5.7338295,6.0
Fortis Green Ward,7,5.77347,5.0
Fortis Green Ward,8,5.8919415,6.0
Fortis Green Ward,9,5.922813,9.0
Fortis Green Ward,10,6.473663,7.0
Fortis Green Ward,11,6.541924,11.0
Fortis Green Ward,12,6.5424657,7.0
Fortune Green Ward,1,8.102561,14.0
Fortune Green Ward,2,7.539644,2.0
Fortune Green Ward,3,7.539644,7.0
Fortune Green Ward,4,6.733742,8.0
Fortune Green Ward,5,6.786882,7.0
Fortune Green Ward,6,6.786882,9.0
Fortune Green Ward,7,6.8265224,13.0
Fortune Green Ward,8,6.944994,6.0
Fortune Green Ward,9,6.9758654,6.0
Fortune Green Ward,10,7.61798,5.0
Fortune Green Ward,11,7.705247,4.0
Fortune Green Ward,12,7.6781125,11.0
Friern Barnet Ward,1,10.30098,16.0
Friern Barnet Ward,2,9.530122,5.0
Friern Barnet Ward,3,9.479828,10.0
Friern Barnet Ward,4,7.859616,9.0
Friern Barnet Ward,5,7.859616,13.0
Friern Barnet Ward,6,7.859616,7.0
Friern Barnet Ward,7,7.899256,14.0
Friern Barnet Ward,8,8.017727,11.0
Friern Barnet Ward,9,8.0486,5.0
Friern Barnet Ward,10,9.140338,16.0
Friern Barnet Ward,11,9.327461,6.0
Friern Barnet Ward,12,9.300326,9.0
Frognal Ward,1,5.6645966,8.0
Frognal Ward,2,5.175843,7.0
Frognal Ward,3,5.175843,9.0
Frognal Ward,4,4.370941,2.0
Frognal Ward,5,4.370941,1.0
Frognal Ward,6,4.370941,6.0
Frognal Ward,7,4.4105816,6.0
Frognal Ward,8,4.529053,4.0
Frognal Ward,9,4.5599246,8.0
Frognal Ward,10,4.808079,8.0
Frognal Ward,11,4.837264,17.0
Frognal Ward,12,4.8378057,7.0
Fulham Reach Ward,1,6.6088815,6.0
Fulham Reach Ward,2,6.1707344,10.0
Fulham Reach Ward,3,6.1707344,6.0
Fulham Reach Ward,4,5.5586467,6.0
Fulham Reach Ward,5,5.5586467,9.0
Fulham Reach Ward,6,5.5586467,4.0
Fulham Reach Ward,7,5.598287,2.0
Fulham Reach Ward,8,5.7167587,5.0
Fulham Reach Ward,9,5.74763,6.0
Fulham Reach Ward,10,6.102696,12.0
Fulham Reach Ward,11,6.2312636,8.0
Fulham Reach Ward,12,6.2318053,1.0
Fulham Town Ward,1,7.507465,7.0
Fulham Town Ward,2,7.4196978,5.0
Fulham Town Ward,3,7.4362044,6.0
Fulham Town Ward,4,7.027743,7.0
Fulham Town Ward,5,7.027743,1.0
Fulham Town Ward,6,7.027743,4.0
Fulham Town Ward,7,7.0786886,12.0
Fulham Town Ward,8,7.1971602,8.0
Fulham Town Ward,9,7.2280316,4.0
Fulham Town Ward,10,7.194004,6.0
Fulham Town Ward,11,7.0819297,6.0
Fulham Town Ward,12,7.0824714,4.0
Fullwell Ward,1,7.2838655,9.0
Fullwell Ward,2,6.5939837,4.0
Fullwell Ward,3,6.5436893,8.0
Fullwell Ward,4,5.13711,3.0
Fullwell Ward,5,5.13711,1.0
Fullwell Ward,6,5.13711,7.0
Fullwell Ward,7,5.164556,2.0
Fullwell Ward,8,5.2830276,7.0
Fullwell Ward,9,5.313899,5.0
Fullwell Ward,10,6.4297123,4.0
Fullwell Ward,11,6.630498,2.0
Fullwell Ward,12,6.6033635,4.0
Fulwell & Hampton Hill Ward,1,6.064788,1.0
Fulwell & Hampton Hill Ward,2,5.6048713,10.0
Fulwell & Hampton Hill Ward,3,5.6048713,6.0
Fulwell & Hampton Hill Ward,4,4.911694,4.0
Fulwell & Hampton Hill Ward,5,4.911694,1.0
Fulwell & Hampton Hill Ward,6,4.911694,7.0
Fulwell & Hampton Hill Ward,7,4.9513345,4.0
Fulwell & Hampton Hill Ward,8,5.069806,3.0
Fulwell & Hampton Hill Ward,9,5.1006775,2.0
Fulwell & Hampton Hill Ward,10,5.313072,4.0
Fulwell & Hampton Hill Ward,11,5.3297534,4.0
Fulwell & Hampton Hill Ward,12,5.330295,4.0
Furzedown Ward,1,8.117241,4.0
Furzedown Ward,2,7.707186,9.0
Furzedown Ward,3,7.723693,6.0
Furzedown Ward,4,7.005838,4.0
Furzedown Ward,5,7.005838,5.0
Furzedown Ward,6,7.005838,6.0
Furzedown Ward,7,7.044589,8.0
Furzedown Ward,8,7.16306,2.0
Furzedown Ward,9,7.1939316,6.0
Furzedown Ward,10,7.7025194,4.0
Furzedown Ward,11,7.7396326,9.0
Furzedown Ward,12,7.712498,7.0
Garden Suburb Ward,1,8.633778,5.0
Garden Suburb Ward,2,8.048113,9.0
Garden Suburb Ward,3,8.048113,10.0
Garden Suburb Ward,4,7.2232194,10.0
Garden Suburb Ward,5,7.2232194,6.0
Garden Suburb Ward,6,7.2232194,7.0
Garden Suburb Ward,7,7.2628603,9.0
Garden Suburb Ward,8,7.3813314,15.0
Garden Suburb Ward,9,7.412203,11.0
Garden Suburb Ward,10,7.972435,9.0
Garden Suburb Ward,11,7.9891157,18.0
Garden Suburb Ward,12,7.9896574,7.0
Gascoigne Ward,1,6.5009956,5.0
Gascoigne Ward,2,5.7822905,5.0
Gascoigne Ward,3,5.7822905,3.0
Gascoigne Ward,4,5.0035224,6.0
Gascoigne Ward,5,5.0035224,3.0
Gascoigne Ward,6,5.0035224,7.0
Gascoigne Ward,7,5.024123,1.0
Gascoigne Ward,8,5.1191225,6.0
Gascoigne Ward,9,5.1191225,2.0
Gascoigne Ward,10,5.62341,2.0
Gascoigne Ward,11,5.6496286,1.0
Gascoigne Ward,12,5.622494,3.0
Gipsy Hill Ward,1,7.0212393,2.0
Gipsy Hill Ward,2,6.575993,1.0
Gipsy Hill Ward,3,6.5924997,5.0
Gipsy Hill Ward,5,6.716654,5.0
Gipsy Hill Ward,6,6.716654,3.0
Gipsy Hill Ward,7,6.7710295,5.0
Gipsy Hill Ward,8,6.882202,1.0
Gipsy Hill Ward,9,6.882202,4.0
Gipsy Hill Ward,10,7.0071626,6.0
Gipsy Hill Ward,11,6.932969,11.0
Gipsy Hill Ward,12,6.9058347,7.0
Golborne Ward,1,8.309857,9.0
Golborne Ward,2,7.4305754,6.0
Golborne Ward,3,7.542281,9.0
Golborne Ward,4,7.6093264,4.0
Golborne Ward,5,7.6093264,7.0
Golborne Ward,6,7.6093264,5.0
Golborne Ward,7,7.6607194,11.0
Golborne Ward,8,7.6849504,6.0
Golborne Ward,9,7.6849504,8.0
Golborne Ward,10,7.967658,10.0
Golborne Ward,11,8.008129,7.0
Golborne Ward,12,7.980994,4.0
Golders Green Ward,1,8.74554,9.0
Golders Green Ward,2,7.828688,1.0
Golders Green Ward,3,7.828688,6.0
Golders Green Ward,4,6.7280154,4.0
Golders Green Ward,5,6.7280154,8.0
Golders Green Ward,6,6.7280154,6.0
Golders Green Ward,7,6.767656,6.0
Golders Green Ward,8,6.8861275,8.0
Golders Green Ward,9,6.916999,5.0
Golders Green Ward,10,7.65073,10.0
Golders Green Ward,11,7.7379966,8.0
Golders Green Ward,12,7.710862,4.0
Goodmayes Ward,1,9.251991,6.0
Goodmayes Ward,2,8.4852,2.0
Goodmayes Ward,3,8.4852,10.0
Goodmayes Ward,4,7.839202,10.0
Goodmayes Ward,5,7.839202,11.0
Goodmayes Ward,6,7.839202,8.0
Goodmayes Ward,7,7.882256,16.0
Goodmayes Ward,8,8.000727,7.0
Goodmayes Ward,9,8.031598,5.0
Goodmayes Ward,10,8.698259,10.0
Goodmayes Ward,11,8.815787,9.0
Goodmayes Ward,12,8.788652,8.0
Goose Green Ward,1,7.580232,10.0
Goose Green Ward,2,7.2549615,5.0
Goose Green Ward,3,7.271468,5.0
Goose Green Ward,4,6.9433637,5.0
Goose Green Ward,5,6.9433637,9.0
Goose Green Ward,6,6.9433637,5.0
Goose Green Ward,7,6.9943094,11.0
Goose Green Ward,8,7.112781,7.0
Goose Green Ward,9,7.1436524,4.0
Goose Green Ward,10,7.2559676,2.0
Goose Green Ward,11,7.299475,3.0
Goose Green Ward,12,7.300017,7.0
Gooshays Ward,1,10.424461,19.0
Gooshays Ward,2,9.275519,5.0
Gooshays Ward,3,9.231246,9.0
Gooshays Ward,4,8.089185,11.0
Gooshays Ward,5,8.027559,10.0
Gooshays Ward,6,8.027559,9.0
Gooshays Ward,7,8.067647,4.0
Gooshays Ward,8,8.083003,4.0
Gooshays Ward,9,8.113874,10.0
Gooshays Ward,10,8.885674,8.0
Gooshays Ward,11,9.234947,8.0
Gooshays Ward,12,9.207812,7.0
Goresbrook Ward,1,8.283699,5.0
Goresbrook Ward,2,7.2177567,6.0
Goresbrook Ward,3,7.2177567,5.0
Goresbrook Ward,4,6.602654,1.0
Goresbrook Ward,5,6.602654,6.0
Goresbrook Ward,6,6.602654,10.0
Goresbrook Ward,7,6.623255,2.0
Goresbrook Ward,8,6.7182536,2.0
Goresbrook Ward,9,6.7182536,3.0
Goresbrook Ward,10,7.1077356,1.0
Goresbrook Ward,11,7.214462,5.0
Goresbrook Ward,12,7.1873274,4.0
Gospel Oak Ward,1,6.315999,17.0
Gospel Oak Ward,2,5.827325,6.0
Gospel Oak Ward,3,5.827325,6.0
Gospel Oak Ward,4,4.488199,7.0
Gospel Oak Ward,5,4.488199,13.0
Gospel Oak Ward,6,4.488199,10.0
Gospel Oak Ward,7,4.515645,8.0
Gospel Oak Ward,8,4.6341166,12.0
Gospel Oak Ward,9,4.664988,10.0
Gospel Oak Ward,10,5.5830417,10.0
Gospel Oak Ward,11,5.754021,11.0
Gospel Oak Ward,12,5.7268867,2.0
Grange Park Ward,1,5.5228825,5.0
Grange Park Ward,2,5.0232387,8.0
Grange Park Ward,3,4.972944,7.0
Grange Park Ward,4,3.751688,4.0
Grange Park Ward,5,3.751688,6.0
Grange Park Ward,6,3.751688,1.0
