ward,mae,rmse,smape,mase
Cripplegate,1.6958261338237897,2.516543551174838,94.30438814700692,0.7017211588236372
Crockenhill and Well Hill,0.10022522522365677,0.2834886925646632,199.33765774316683,0.6013513513419407
Crofton Park,2.6663347776324753,3.145472172699431,46.2602750231413,0.7618099364664215
Crook Log,2.668813738562962,3.136845368359641,46.873650300479326,1.1043367194053637
Crouch End,6.188330607591079,7.404291002457678,67.58443605729921,1.1251510195620145
Crystal Palace,2.409954602325602,2.440223673669164,192.7099418083327,14.459727613953614
Crystal Palace & Anerley,3.592866579436967,4.2947846858027905,68.99493964375169,0.8982166448592418
Crystal Palace & Upper Norwood,3.1171101398177092,3.640658850254747,68.0482078400734,0.9843505704687503
Cuddington,0.23986486438544108,0.2653264039271717,197.0370281341907,2.878378372625293
Custom House,2.5644980407415816,3.1859356012286524,43.39485089118593,0.71567387183486
Dalgarno,1.8333333333333333,2.0966242709015206,46.13951169931287,1.0999999999999999
Dallow,0.0,0.0,0.0,
Dalston,4.317624960913149,5.258452266150393,39.5656954756005,0.6728766172851661
Danehill & Fletching,0.0,0.0,0.0,
Darwin,1.0066457172051897,1.6167971422210794,61.84504927008584,1.0981589642238434
De Beauvoir,3.3787713642526547,3.8996380020757644,37.779607108002615,0.5554144708360529
Denham,0.12837837837735575,0.27793194325963105,198.29056423207246,0.7702702702641345
Denne,0.0,0.0,0.0,
Deptford,4.943878878318325,6.156060208783252,39.829696927478324,1.0055346871155915
Dickinsons,0.0,0.0,0.0,
Dollis Hill,3.5810548226672965,4.401697065182971,30.931014125547545,0.7539062784562729
Dorchester East,0.0,0.0,0.0,
Dore and Totley,0.0,0.0,0.0,
Dormers Wells,1.346259632135886,1.576477703140097,29.979544590051184,0.7692912183633634
Downhall and Rawreth,0.041666666666666664,0.2041241452319315,8.33333325,0.5
Downham,2.439132735797911,2.9128373461261825,36.911449761459075,0.8130442452659703
Dulwich Hill,1.8261829024237768,2.141388811709826,47.08604289439099,0.8428536472725124
Dulwich Village,2.6826787025852714,3.1315069034579883,53.22507470442345,1.6096072215511628
Dulwich Wood,1.9398009639674523,2.4116793069103126,42.830933471758605,0.8621337617633121
Eaglescliffe West,0.0,0.0,0.0,
Ealing Broadway,3.9367961275715593,4.597810922779188,44.06134744368999,1.349758672310249
Ealing Common,3.7177566309090495,4.946530250872871,42.16566472355625,0.6759557510743727
Earl's Court,3.1296552796856774,3.6919203048931934,32.93848716389314,0.6588747957233005
East Acton,3.982547403183505,4.524174699810662,51.62518835215365,0.8384310322491589
East Barnet,2.3050888638075677,2.806486013857959,41.16044988580826,0.6915266591422703
East Cliff & Springbourne,0.0,0.0,0.0,
East Finchley,3.634392121809029,4.137460375602011,48.27193397081342,0.8076426937353398
East Greenwich,4.673423423423423,5.961845296767254,75.25648434941617,1.1683558558558558
East Ham,4.5846283737638265,5.7608506749709765,45.36272000689808,1.0579911631762677
East Ham South,1.97704681225174,2.481783388643563,39.87163488106526,0.7413925545944026
East Putney,5.081426590976047,5.907211071926077,53.583799100857256,1.563515874146476
East Sheen,3.6174129463990554,4.303250791189401,66.58015447655195,1.142340930441807
East Tilbury,0.041666666666666664,0.2041241452319315,8.33333325,0.5
East Wickham,2.4955631327055365,2.9152366118593194,65.94764118221684,0.9982252530822147
Eastbrook & Rush Green,2.0081651827563305,2.1778204379495625,113.63479183794547,0.7773542642927731
Eastbury,3.8494114588754993,4.47339496578569,56.74650163020243,1.0265097223667998
Eastcote,1.6006324901749602,2.0817346742365017,37.99678405333184,1.2004743676312202
Edgware,5.964863202733462,7.733816533140013,38.896819689611846,1.1544896521419603
Edgwarebury,3.298995391498199,3.8676182159104306,60.31069102911899,0.9655596267799607
Edmonton Green,3.6100906288535373,4.821703934896244,27.957452360721106,0.7220181257707075
Egham Town,0.0,0.0,0.0,
Elliman,0.0,0.0,0.0,
Elm Park,2.8903285489706345,3.8298774061212444,79.18187021544503,1.1959980202637108
Elstree,0.0,0.0,0.0,
Eltham Page,1.9569723379140307,2.5738263593489465,61.98723043230804,0.7338646267177615
Eltham Park & Progress,1.2587103676258005,1.8461611208405575,39.88816675372925,0.6293551838129002
Eltham Town & Avery Hill,3.8626704333936366,4.602646497266363,56.55745925240565,0.7598695934544859
Eltham West,2.8783783783783785,2.8783783783783785,199.99999930516432,
Emerson Park,2.1357436396575715,2.832578276266405,121.27683204605269,1.2814461837945428
Endlebury,1.4536010794177907,1.7223423453914517,65.44579610774107,1.026071350177264
Enfield Lock,5.783852492919938,6.370720518244579,57.837351709172054,1.1016861891276073
Erith,2.920185874090539,3.6046653067503955,46.77228252566769,0.7455793721082228
Eton & Castle,0.0,0.0,0.0,
Evelyn,3.126622393068035,3.8185303964743698,53.72760064260257,1.1369535974792855
Ewell Court,0.04729729729305949,0.04729729729305949,199.99995771429465,
Ewell Village,0.0,0.0,0.0,
Fairfield,7.77002045767027,8.878446392313034,43.685544995830334,2.220005845048649
Fairlop,1.6629810132953338,2.034330262016856,53.78754325879682,0.6236178799857502
Falconbrook,3.125,3.872055932120014,48.58351777801537,0.6147540983606558
Falconwood & Welling,2.386891759921651,3.465458969344573,51.48532123040231,0.9239581006148325
Faraday,4.714128438665925,6.525980773550298,43.4110957821658,0.6082746372472161
Farnborough & Crofton,2.137484024853828,3.1513461983501183,50.57054679675178,0.7328516656641697
Farnham Common and Burnham Beeches,0.0,0.0,0.0,
Farringdon Without,2.1999535646242308,2.931389149692825,35.549687228382766,0.6947221783023887
Feltham North,2.7439584460727993,3.4190884839892974,37.82795749231056,0.8231875338218397
Feltham West,2.474028796515333,3.410786427953397,34.376864795858246,0.6316669267698722
Figge's Marsh,1.458843449970048,1.7020648184959346,54.54278094840305,0.729421724985024
Finchley Church End,3.8099666343564778,4.694863372102051,36.685023484757515,0.993904339397342
Finsbury Park,7.748112358127069,8.62711092630348,62.74865269644469,2.066163295500552
Forest,2.5655435786061527,3.8534941103046654,48.563935415674024,0.6036573126132124
Forest Gate North,1.5085183445096488,2.0059602639259895,38.23445412123589,0.5324182392386996
Forest Gate South,2.55004313671184,3.5262580146135143,32.24229033261821,0.63751078417796
Forest Hill,2.2907549237672273,2.553865182190581,41.624655135613004,0.9478985891450596
Fortis Green,3.534295541238913,4.545178642627803,55.930201686640515,1.2117584712819132
Fortune Green,2.607161678826112,3.3026193238456716,32.57600358504713,0.5302701719646329
Friern Barnet,3.5020155353022298,4.764245258994511,44.407234922316086,0.700403107060446
Frognal,2.961840557618198,3.801295426610072,57.34732864521014,0.8462401593194852
Fulham Reach,2.336508570885728,2.672525308170544,33.09932620996741,1.2190479500273361
Fulham Town,1.6789314681475869,2.0897328140966294,30.766996604120045,0.9157808008077747
Fullwell,2.7355181880491855,3.468780767813498,63.02871926066879,0.841697904015134
Fulwell & Hampton Hill,2.168373347796694,2.6039650338224094,58.6872874380688,0.6505120043390081
Furzedown,3.9358967606931614,4.458772770815876,66.80973095435284,1.5235729396231592
Gade Valley,0.0,0.0,0.0,
Garden Suburb,2.7916666666666665,3.6565028264925306,42.738034561048075,0.6090909090909091
Gascoigne,1.6683651088345115,2.054871003360534,40.36171404325488,0.690357976069453
Gillingham South,0.0,0.0,0.0,
Gipsy Hill,1.9540368331095526,2.5635134331411944,47.131644715855494,0.6699554856375609
Goffs Oak,0.0,0.0,0.0,
Golborne,2.2815315315315314,2.7979935591681295,37.788104851017685,0.6518661518661518
Golders Green,2.860130322166413,3.6057331825605283,33.646110612080435,0.6240284339272174
Goodmayes,2.517798557455653,3.022415510286251,47.905525703450415,0.7747072484478933
Goose Green,4.315707246487778,5.00658986499818,60.73049813234673,2.157853623243889
Gooshays,2.751484307474454,3.613551939773975,36.66040212992987,0.5792598542051483
Goresbrook,2.907927228446851,3.221573987749557,92.47552955522936,1.0574280830715823
Gospel Oak,3.298576918259545,4.086528474000534,42.873289206854196,0.694437245949378
Grange Hill,0.3462866689268464,0.4363976123302482,183.7574436872689,0.6925733378536928
Grange Park,2.9045941469957817,3.5903931132593376,83.3538486431214,1.0251508754102758
Graveney,1.914439760475302,2.219033622982547,60.33326454110829,0.957219880237651
Grays Riverside,0.0,0.0,0.0,
Green Lane & St James,0.8581923428366321,1.0291408081300275,66.67701660744358,0.7921775472338144
Green Street East,2.625912983772659,3.263152558183383,62.32683365294987,0.6302191161054381
Green Street West,2.056925010620136,2.5025729138695243,42.671664393327774,0.5365891332052528
Greenford Broadway,2.3932158671032693,2.8650885871340113,50.792919952271234,0.8702603153102797
Greenhill,2.9862874313888415,3.6442853427213904,36.732098092397585,0.6073804945197643
Greenstead,0.0,0.0,0.0,
Greenwich Creekside,2.419232939898017,3.3977225443512644,36.1467977604717,0.592465209770943
Greenwich Park,2.5833333333333335,3.310904718173198,50.098752513558296,0.7045454545454546
Greenwich Peninsula,4.244546727992208,5.584966190335778,37.62183708202236,1.306014377843756
Greenwich West,4.6918823171035955,4.825214282902824,187.09426761611104,9.383764634207191
Grove,3.302135737019795,3.936122911054088,56.174786019802724,0.943467353434227
Grove Green,2.6945663328140177,3.094666285129865,61.30132120342901,0.6466959198753642
Grove Park,2.1039491769692136,2.5588689824453876,49.53669948550428,1.1476086419832074
Hackbridge,1.486643702328769,1.9046484654707818,75.83233485494615,0.6861432472286627
Hackney Central,2.324181659380672,2.7032762514097897,22.520892981360742,0.7151328182709761
Hackney Downs,3.884682480797467,4.656663112961775,41.49006410963466,0.6957640264114866
Hackney Wick,3.5610020833048672,4.537164813613589,46.20515429535392,1.3784524193438195
Hacton,1.0101356613723143,1.1943971896005432,85.2849067676423,0.7130369374392806
Haggerston,3.1730096894309057,3.890871027246165,38.69447871251231,0.6922930231485612
Hainault,2.57843551503883,3.0372866041271136,61.393222150779145,0.6875828040103547
Hale End & Highams Park South,1.895456891618074,2.8490760264215824,75.61210557531149,0.7107963343567778
"Halstead, Knockholt and Badgers Mount",0.0,0.0,0.0,
"Ham, Petersham & Richmond Riverside",2.470658659653045,2.8779886289828958,52.44052981577142,0.9563839972850495
Hammersmith Broadway,1.8327702702702708,2.3237120762885333,45.903872279227365,0.7331081081081083
Hampstead Town,1.7584936216552915,2.062012310830189,41.4415231014128,0.8440769383945399
Hampton,1.6916161278467445,2.2405003656799334,44.08489025604852,0.9666377873409969
Hampton North,3.0042131890976065,3.473036405411315,70.03562590128362,1.0300159505477509
Hampton Wick & South Teddington,3.009146070187242,4.45095291540947,65.47041887604512,0.668699126708276
Hanger Hill,3.6499002819035358,4.186977626573997,45.53635604910789,0.9318894336774985
Hangleton & Knoll,0.0,0.0,0.0,
Hanwell Broadway,3.6358734343184707,4.396488473475042,45.80303053373672,0.9484887219961228
Hanworth Park,1.719265484492089,1.9106685009572624,32.5374333802266,0.6251874489062141
Hanworth Village,3.1006797291065715,3.6483973384303554,54.58600997141866,0.8456399261199741
Hardwicke,0.0,0.0,0.0,
Harefield Village,1.4697891038998774,1.9760400572035397,78.4014231424127,0.7668464889912403
Harlesden & Kensal Green,4.505779247804729,5.804413365145591,45.97996679075224,0.8720863060267218
Harold Wood,3.0563064618129707,3.874887219589484,47.36551599219532,0.5093844103021617
Harringay,3.964527405417833,4.482776064357566,52.24340936295862,0.9148909397118077
Harrow Road,2.6696362696043376,3.2491873801242313,42.39186589710213,0.8898787565347792
Harrow Weald,2.4351901651771115,2.846988080015794,41.069270594493055,0.8117300550590372
Harrow on the Hill,1.7110822481045822,1.9330872196182973,51.96410832645477,0.6416558430392184
Haselbury,3.014705895864339,3.3539933046729207,43.602989728161035,0.6825749198183408
Hatch End,1.503785355694177,2.1774355183974,43.11939069273456,0.5468310384342462
Hatch Lane & Highams Park North,1.4914271118465692,1.8145189995254074,55.8510732246678,1.4914271118465692
Havering-atte-Bower,2.0047618343991416,2.9755979541215765,49.700312366807296,0.6330826845470974
Haverstock,2.8927116449424495,3.5158107478283775,38.219720282923134,1.2397335621181926
Hayes & Coney Hall,2.2648547657199036,2.568844763265183,53.94407555023024,0.9059419062879615
Hayes Town,6.353737789599101,7.904283035849247,66.35408761460887,1.1049978764520176
Headingley & Hyde Park,0.0,0.0,0.0,
Headstone,2.931136308337413,4.101616848299592,50.75790269885773,1.0991761156265298
Headstone North,0.6418052503372352,0.6418052503372352,199.99999688378992,
Heath,1.5395062807681776,1.7377925381007218,58.032413126894724,0.7697531403840888
Heathfield,2.579396909969746,2.783990299233558,59.7642191171852,1.1054558185584624
Heathrow Villages,4.577533248021108,5.484293727788761,49.19406409208349,1.0986079795250658
Heaton,4.012136197948684,4.891301325349857,41.10329950699778,0.60943840981499
Hendon,3.4262555241733565,4.125012267689604,27.434800934267688,0.9561643323274484
Hermitage & Gardens,1.2291997527069085,1.5834902634693289,46.63350599307473,0.7375198516241451
Herne Hill & Loughborough Junction,2.762590516705254,3.5231381379561935,31.02824473897246,0.6139090037122786
Heston Central,2.3986304807257217,3.2834383488572856,42.48826838022842,0.5996576201814304
Heston East,2.5999907997203637,2.8447878072552557,56.923900540190346,0.8210497262274833
Heston West,4.059155260155922,5.1682433925671045,57.73327215440924,0.5598834841594376
High Barnet,1.7055453883168281,2.172737575802978,41.31166285536271,0.8186617863920774
High Street,3.759439245000365,5.0411476671262765,47.81299513161536,1.0491458358140553
Higham Hill,1.6687187881932524,2.0093009784707596,36.98145907729951,0.6257695455724697
Highbury,3.1136515783548795,3.668146370054972,49.030276474371504,0.8122569334838816
Highbury West,0.5557432432419688,0.5562743908839125,194.01154057885944,6.668918918903626
Highfield,3.379392610990084,4.1374024527150395,74.4802909937071,0.7798598333054041
Highgate,4.515184208261178,5.48982177945502,25.516554529599816,0.8335724692174481
Hillingdon East,1.9945417601649424,2.3846577797121333,75.51403183012076,0.7039559153523326
Hillingdon West,2.4869402714105084,3.3711475696997644,81.43332570426578,0.9947761085642034
Hillrise,4.580477434889009,5.967688313514287,46.098781695279825,0.7328763895822415
Hillside,1.5439505272922418,1.8043130643919036,50.61326120350136,0.7719752636461209
Hinchley Wood and Weston Green,0.0,0.0,0.0,
Hither Green,2.3775989375236084,2.841913828472082,27.765319855717678,0.6958826158605683
Hoe Street,4.039861631506095,5.249963343068972,52.59327087928188,0.835833441001261
Hoe Valley,0.0,0.0,0.0,
Holborn & Covent Garden,3.8042237379617867,4.745388337418577,18.5483279554721,0.8300124519189354
Holland,1.9951740371435063,2.3935659765688633,29.527230302578637,0.855074587347217
Holloway,3.2816789630616454,4.620186977700454,33.618605098360035,0.6153148055740586
Homerton,3.374216176337755,4.2444387501533045,30.842159187186134,0.6043372256127323
Hook & Chessington North,1.2831854593517187,1.5981558620040985,108.66291958740241,0.7699112756110311
"Hooley, Merstham & Netherne",0.05405405392100305,0.05405405392100305,199.99996300000677,
Horley West & Sidlow,0.0,0.0,0.0,
Hornsey,4.185761031924597,4.721909502787823,55.8867828549645,1.1959317234070277
Hotham,0.0,0.0,0.0,
Hounslow Central,3.0106010063026107,3.62896728441621,49.775270583910974,0.8028269350140296
Hounslow East,1.9185071107061316,2.619960757410244,40.74381383129489,0.7426479138217283
Hounslow Heath,3.0416666666666665,3.673984525017357,65.63776220415734,0.6403508771929824
Hounslow South,2.207801032140683,2.855270371848386,104.09224852196799,0.8279253870527561
Hounslow West,2.925688530561873,3.704945819776968,55.511363814249805,0.5755452847006964
Hoxton East & Shoreditch,6.109773980869033,7.222987050737803,32.03157367626194,0.9164660971303549
Hoxton West,4.255589999709551,4.886468867471713,39.852737842074546,0.7737436363108275
Hyde Park,4.4155405405405395,5.475119143209126,39.91668441723227,0.6793139293139292
Hylands & Harrow Lodge,2.153241454762705,2.5536266286915486,66.74969013570157,0.8074655455360144
Ickenham & South Harefield,1.7532182125307998,2.177447056464228,57.02012624282203,0.8415447420147838
Ilford Town,2.3890765765765765,3.0499803413768896,29.096097402322485,0.7351004851004851
Irchester,0.0,0.0,0.0,
Island Gardens,2.472051733978427,2.851178247738258,67.47829465093105,0.8240172446594757
Isleworth,1.7622929848591602,2.2841187936256806,52.63107349361134,0.7552684220824972
Iver,0.020270270269930522,0.020270270269930522,199.99990133338198,
Joyce Green,0.0,0.0,0.0,
Jubilee,3.396828320386095,3.9009619798143644,44.78945762196751,0.97052237725317
Junction,5.829735454736589,7.73015069893614,48.05961404711559,0.863664511812828
Kelsey & Eden Park,2.511600014348354,2.9486209812849467,44.31535430521141,0.9418500053806328
Kenley,1.240072020566223,1.4843984877707026,41.33820402367414,0.9300540154246673
Kennington,3.4030086401832365,4.141264817299204,43.08961484421761,1.103678477897266
Kentish Town North,2.3826896777950726,2.9071924474407735,50.78955943500176,0.6498244575804744
Kentish Town South,2.465378815239029,2.9390011019392084,41.3801474684316,0.8452727366533814
Kenton,2.3213364372818965,2.8021270314674913,42.488544466170815,0.7528658715508854
Kenton East,2.669364181498839,3.0670501993515824,77.03648343528337,1.0677456725995356
Kenton West,1.0544298435367596,1.2564215427340049,66.00508268921165,0.7443034189671244
Kessingland,0.041666666666666664,0.2041241452319315,8.33333325,0.5
Kew,3.6102492171454847,4.476036995093216,60.958059445097135,0.7102129607499315
Kidbrooke Park,2.2565280082535195,2.5822015095671595,54.77605535325842,0.6154167295236872
Kidbrooke Village & Sutcliffe,4.90053008694312,5.962051108600657,109.6495719093758,1.63351002898104
Kilburn,9.8565711686529,12.52963116975838,36.21909626666959,0.6096848145558494
King George's & Sunray,0.9015327413692876,1.2533907336448213,56.26510908592803,0.6363760527312619
King's Cross,2.861384656334387,3.83162137896943,30.460356359035078,0.7305662952343116
King's Park,3.143472099318372,3.806602922250579,53.90602756360595,0.6084139547067816
Kingsbury,2.4721602088042895,3.170042336116778,58.90511633558507,1.0987378705796842
Kingston Gate,2.553397313956125,2.812583762268193,83.92060557744911,0.8754505076421001
Kingston Town,3.5412378182184714,4.688506368643572,50.59047730668009,0.5985190678679106
