ward,month,forecast
North Greenford,2025-04-01,7.115183293542122
North Greenford,2025-05-01,6.870596299429792
North Greenford,2025-06-01,6.93094598588136
North Greenford,2025-07-01,6.134308283952966
North Greenford,2025-08-01,6.593050564932685
North Greenford,2025-09-01,8.04170521615204
North Greenford,2025-10-01,9.206779433338175
North Greenford,2025-11-01,8.414044964964809
North Greenford,2025-12-01,7.661509047051932
North Greenford,2026-01-01,8.06251387468451
North Greenford,2026-02-01,9.412717354682258
North Greenford,2026-03-01,7.9067401579681515
North Hanwell,2025-04-01,4.788419301188686
North Hanwell,2025-05-01,4.699967455215236
North Hanwell,2025-06-01,4.817074065198682
North Hanwell,2025-07-01,4.843578549660802
North Hanwell,2025-08-01,4.875634881476665
North Hanwell,2025-09-01,4.892527729030794
North Hanwell,2025-10-01,4.904867251882126
North Hanwell,2025-11-01,4.912641218003827
North Hanwell,2025-12-01,4.917861323137647
North Hanwell,2026-01-01,4.9212692834658505
North Hanwell,2026-02-01,4.923521705309922
North Hanwell,2026-03-01,4.92500238570596
North Harrow,2025-04-01,1.7491193796406068
North Harrow,2025-05-01,1.772202744900879
North Harrow,2025-06-01,1.9840836811460627
North Harrow,2025-07-01,2.325442039754211
North Harrow,2025-08-01,1.834086912157744
North Harrow,2025-09-01,2.3291473379590384
North Harrow,2025-10-01,2.329333629697675
North Harrow,2025-11-01,2.164607831280725
North Harrow,2025-12-01,2.329392060849551
North Harrow,2026-01-01,2.4941675132003835
North Harrow,2026-02-01,2.3293957352963943
North Harrow,2026-03-01,1.9998508908359285
North Richmond,2025-04-01,3.2131376024183504
North Richmond,2025-05-01,2.710974753209323
North Richmond,2025-06-01,3.578311144428171
North Richmond,2025-07-01,3.7889895654973453
North Richmond,2025-08-01,5.162105013406235
North Richmond,2025-09-01,5.480365724148112
North Richmond,2025-10-01,3.965405674850108
North Richmond,2025-11-01,4.561831736230188
North Richmond,2025-12-01,4.502997892014407
North Richmond,2026-01-01,5.696544212881295
North Richmond,2026-02-01,4.795652089925035
North Richmond,2026-03-01,5.260412224414036
North Walworth,2025-04-01,7.713853309967631
North Walworth,2025-05-01,8.444223855061086
North Walworth,2025-06-01,8.718112809471132
North Walworth,2025-07-01,8.535520173197767
North Walworth,2025-08-01,7.713853309967631
North Walworth,2025-09-01,7.896445946240995
North Walworth,2025-10-01,7.348668037420904
North Walworth,2025-11-01,8.07903858251436
North Walworth,2025-12-01,7.622556991830949
North Walworth,2026-01-01,8.07903858251436
North Walworth,2026-02-01,8.444223855061086
North Walworth,2026-03-01,8.535520173197767
Northaw and Cuffley,2025-04-01,0.0
Northaw and Cuffley,2025-05-01,0.0
Northaw and Cuffley,2025-06-01,0.0
Northaw and Cuffley,2025-07-01,0.0
Northaw and Cuffley,2025-08-01,0.0
Northaw and Cuffley,2025-09-01,0.0
Northaw and Cuffley,2025-10-01,0.0
Northaw and Cuffley,2025-11-01,0.0
Northaw and Cuffley,2025-12-01,0.0
Northaw and Cuffley,2026-01-01,0.0
Northaw and Cuffley,2026-02-01,0.0
Northaw and Cuffley,2026-03-01,0.0
Northborough & Lynch Hill Valley,2025-04-01,0.0
Northborough & Lynch Hill Valley,2025-05-01,0.0
Northborough & Lynch Hill Valley,2025-06-01,0.0
Northborough & Lynch Hill Valley,2025-07-01,0.0
Northborough & Lynch Hill Valley,2025-08-01,0.0
Northborough & Lynch Hill Valley,2025-09-01,0.0
Northborough & Lynch Hill Valley,2025-10-01,0.0
Northborough & Lynch Hill Valley,2025-11-01,0.0
Northborough & Lynch Hill Valley,2025-12-01,0.0
Northborough & Lynch Hill Valley,2026-01-01,0.0
Northborough & Lynch Hill Valley,2026-02-01,0.0
Northborough & Lynch Hill Valley,2026-03-01,0.0
Northbury,2025-04-01,4.691076674054833
Northbury,2025-05-01,4.691076674054833
Northbury,2025-06-01,4.691076674054833
Northbury,2025-07-01,4.691076674054833
Northbury,2025-08-01,4.691076674054833
Northbury,2025-09-01,4.691076674054833
Northbury,2025-10-01,4.691076674054833
Northbury,2025-11-01,4.691076674054833
Northbury,2025-12-01,4.691076674054833
Northbury,2026-01-01,4.691076674054833
Northbury,2026-02-01,4.691076674054833
Northbury,2026-03-01,4.691076674054833
Northcote,2025-04-01,3.2527580880083145
Northcote,2025-05-01,3.2527580880083145
Northcote,2025-06-01,3.2527580880083145
Northcote,2025-07-01,3.2527580880083145
Northcote,2025-08-01,3.2527580880083145
Northcote,2025-09-01,3.2527580880083145
Northcote,2025-10-01,3.2527580880083145
Northcote,2025-11-01,3.2527580880083145
Northcote,2025-12-01,3.2527580880083145
Northcote,2026-01-01,3.2527580880083145
Northcote,2026-02-01,3.2527580880083145
Northcote,2026-03-01,3.2527580880083145
Northfield,2025-04-01,3.0816780351070623
Northfield,2025-05-01,3.769801774659364
Northfield,2025-06-01,3.997269362321685
Northfield,2025-07-01,4.072461512312875
Northfield,2025-08-01,4.0973171828653365
Northfield,2025-09-01,4.105533524048357
Northfield,2025-10-01,4.1082495345576415
Northfield,2025-11-01,4.109147344534398
Northfield,2025-12-01,4.109444126432555
Northfield,2026-01-01,4.10954223126248
Northfield,2026-02-01,4.109574660995271
Northfield,2026-03-01,4.109585381033925
Northfleet South,2025-04-01,0.0
Northfleet South,2025-05-01,0.0
Northfleet South,2025-06-01,0.0
Northfleet South,2025-07-01,0.0
Northfleet South,2025-08-01,0.0
Northfleet South,2025-09-01,0.0
Northfleet South,2025-10-01,0.0
Northfleet South,2025-11-01,0.0
Northfleet South,2025-12-01,0.0
Northfleet South,2026-01-01,0.0
Northfleet South,2026-02-01,0.0
Northfleet South,2026-03-01,0.0
Northolt Mandeville,2025-04-01,7.911217780273738
Northolt Mandeville,2025-05-01,7.554644137957913
Northolt Mandeville,2025-06-01,7.468100417620941
Northolt Mandeville,2025-07-01,7.423651026866906
Northolt Mandeville,2025-08-01,7.385763622170014
Northolt Mandeville,2025-09-01,7.348899150049571
Northolt Mandeville,2025-10-01,7.3121941404831245
Northolt Mandeville,2025-11-01,7.275513989159257
Northolt Mandeville,2025-12-01,7.2388377129283725
Northolt Mandeville,2026-01-01,7.202162040776621
Northolt Mandeville,2026-02-01,7.165486462793345
Northolt Mandeville,2026-03-01,7.128810899489771
Northolt West End,2025-04-01,5.03019316178062
Northolt West End,2025-05-01,4.735776012730796
Northolt West End,2025-06-01,4.882984587255708
Northolt West End,2025-07-01,5.471818885355355
Northolt West End,2025-08-01,4.882984587255708
Northolt West End,2025-09-01,5.9134446089300905
Northolt West End,2025-10-01,5.03019316178062
Northolt West End,2025-11-01,4.735776012730796
Northolt West End,2025-12-01,4.8829845872557085
Northolt West End,2026-01-01,5.471818885355356
Northolt West End,2026-02-01,5.177401736305533
Northolt West End,2026-03-01,5.913444608930092
Northumberland Heath,2025-04-01,4.033989062106898
Northumberland Heath,2025-05-01,3.0859249638177757
Northumberland Heath,2025-06-01,3.602019735514576
Northumberland Heath,2025-07-01,3.671950309313366
Northumberland Heath,2025-08-01,3.738499602194984
Northumberland Heath,2025-09-01,3.520296281294858
Northumberland Heath,2025-10-01,4.261895770316126
Northumberland Heath,2025-11-01,3.5604810011189394
Northumberland Heath,2025-12-01,3.479044665192558
Northumberland Heath,2026-01-01,3.595190760224207
Northumberland Heath,2026-02-01,3.3683974016028198
Northumberland Heath,2026-03-01,4.085494599497284
Northumberland Park,2025-04-01,10.670404467196402
Northumberland Park,2025-05-01,11.877565533986653
Northumberland Park,2025-06-01,12.274589310030407
Northumberland Park,2025-07-01,12.40516664811766
Northumberland Park,2025-08-01,12.448112290798955
Northumberland Park,2025-09-01,12.462236703597728
Northumberland Park,2025-10-01,12.466882088425024
Northumberland Park,2025-11-01,12.468409911245066
Northumberland Park,2025-12-01,12.468912397617288
Northumberland Park,2026-01-01,12.469077660598673
Northumberland Park,2026-02-01,12.469132014019037
Northumberland Park,2026-03-01,12.46914989034125
Northwick Park,2025-04-01,2.2649704100841617
Northwick Park,2025-05-01,2.2649704100841617
Northwick Park,2025-06-01,2.2649704100841617
Northwick Park,2025-07-01,2.2649704100841617
Northwick Park,2025-08-01,2.2649704100841617
Northwick Park,2025-09-01,2.2649704100841617
Northwick Park,2025-10-01,2.2649704100841617
Northwick Park,2025-11-01,2.2649704100841617
Northwick Park,2025-12-01,2.2649704100841617
Northwick Park,2026-01-01,2.2649704100841617
Northwick Park,2026-02-01,2.2649704100841617
Northwick Park,2026-03-01,2.2649704100841617
Northwood,2025-04-01,5.184020261400576
Northwood,2025-05-01,5.239090561932584
Northwood,2025-06-01,5.255571018908373
Northwood,2025-07-01,5.260502996026838
Northwood,2025-08-01,5.261978950142236
Northwood,2025-09-01,5.262420647355835
Northwood,2025-10-01,5.2625528306171345
Northwood,2025-11-01,5.262592388065155
Northwood,2025-12-01,5.262604226112412
Northwood,2026-01-01,5.26260776879198
Northwood,2026-02-01,5.262608828981913
Northwood,2026-03-01,5.26260914625664
Northwood Hills,2025-04-01,5.5774892428347265
Northwood Hills,2025-05-01,5.474025894659797
Northwood Hills,2025-06-01,5.474025894659797
Northwood Hills,2025-07-01,5.474025894659797
Northwood Hills,2025-08-01,5.474025894659797
Northwood Hills,2025-09-01,5.474025894659797
Northwood Hills,2025-10-01,5.474025894659797
Northwood Hills,2025-11-01,5.474025894659797
Northwood Hills,2025-12-01,5.474025894659797
Northwood Hills,2026-01-01,5.474025894659797
Northwood Hills,2026-02-01,5.474025894659797
Northwood Hills,2026-03-01,5.474025894659797
Norwood Green,2025-04-01,5.576793114850801
Norwood Green,2025-05-01,5.829824931327782
Norwood Green,2025-06-01,5.829824931327782
Norwood Green,2025-07-01,5.829824931327782
Norwood Green,2025-08-01,5.829824931327782
Norwood Green,2025-09-01,5.829824931327782
Norwood Green,2025-10-01,5.829824931327782
Norwood Green,2025-11-01,5.829824931327782
Norwood Green,2025-12-01,5.829824931327782
Norwood Green,2026-01-01,5.829824931327782
Norwood Green,2026-02-01,5.829824931327782
Norwood Green,2026-03-01,5.829824931327782
Notting Dale,2025-04-01,4.535160530979531
Notting Dale,2025-05-01,5.3143875467112
Notting Dale,2025-06-01,5.3143875467112
Notting Dale,2025-07-01,5.3143875467112
Notting Dale,2025-08-01,5.3143875467112
Notting Dale,2025-09-01,5.3143875467112
Notting Dale,2025-10-01,5.3143875467112
Notting Dale,2025-11-01,5.3143875467112
Notting Dale,2025-12-01,5.3143875467112
Notting Dale,2026-01-01,5.3143875467112
Notting Dale,2026-02-01,5.3143875467112
Notting Dale,2026-03-01,5.3143875467112
Nunhead & Queen's Road,2025-04-01,9.053153927922548
Nunhead & Queen's Road,2025-05-01,8.253858165973096
Nunhead & Queen's Road,2025-06-01,8.221209414204012
Nunhead & Queen's Road,2025-07-01,8.113900968462271
Nunhead & Queen's Road,2025-08-01,8.245264392071785
Nunhead & Queen's Road,2025-09-01,8.358295617013235
Nunhead & Queen's Road,2025-10-01,8.40093603389604
Nunhead & Queen's Road,2025-11-01,8.416504394376124
Nunhead & Queen's Road,2025-12-01,8.411746453763959
Nunhead & Queen's Road,2026-01-01,8.401597413960495
Nunhead & Queen's Road,2026-02-01,8.394885151326466
Nunhead & Queen's Road,2026-03-01,8.39181754830982
Oakwood,2025-04-01,1.5980862922745205
Oakwood,2025-05-01,1.590847837916155
Oakwood,2025-06-01,2.151357502348841
Oakwood,2025-07-01,2.940059044546698
Oakwood,2025-08-01,2.9485843116759765
Oakwood,2025-09-01,2.7644594849487776
Oakwood,2025-10-01,3.655433828500326
Oakwood,2025-11-01,3.7503888387261157
Oakwood,2025-12-01,3.051751364494582
Oakwood,2026-01-01,4.671443058544418
Oakwood,2026-02-01,3.3015390145176013
Oakwood,2026-03-01,2.702258013578895
Oatlands and Burwood Park,2025-04-01,0.0
Oatlands and Burwood Park,2025-05-01,0.0
Oatlands and Burwood Park,2025-06-01,0.0
Oatlands and Burwood Park,2025-07-01,0.0
Oatlands and Burwood Park,2025-08-01,0.0
Oatlands and Burwood Park,2025-09-01,0.0
Oatlands and Burwood Park,2025-10-01,0.0
Oatlands and Burwood Park,2025-11-01,0.0
Oatlands and Burwood Park,2025-12-01,0.0
Oatlands and Burwood Park,2026-01-01,0.0
Oatlands and Burwood Park,2026-02-01,0.0
Oatlands and Burwood Park,2026-03-01,0.0
Ockendon,2025-04-01,0.0
Ockendon,2025-05-01,0.0
Ockendon,2025-06-01,0.0
Ockendon,2025-07-01,0.0
Ockendon,2025-08-01,0.0
Ockendon,2025-09-01,0.0
Ockendon,2025-10-01,0.0
Ockendon,2025-11-01,0.0
Ockendon,2025-12-01,0.0
Ockendon,2026-01-01,0.0
Ockendon,2026-02-01,0.0
Ockendon,2026-03-01,0.0
Old Coulsdon,2025-04-01,2.6027753192376735
Old Coulsdon,2025-05-01,2.5139591709600975
Old Coulsdon,2025-06-01,2.430308159320651
Old Coulsdon,2025-07-01,2.4441033530707448
Old Coulsdon,2025-08-01,2.444209546501624
Old Coulsdon,2025-09-01,2.4562963517635987
Old Coulsdon,2025-10-01,2.457391909064524
Old Coulsdon,2025-11-01,2.4595654505609934
Old Coulsdon,2025-12-01,2.4588044874618133
Old Coulsdon,2026-01-01,2.4588544313019085
Old Coulsdon,2026-02-01,2.4584875161480535
Old Coulsdon,2026-03-01,2.4585030802830725
Old Kent Road,2025-04-01,8.206049780300594
Old Kent Road,2025-05-01,8.206049780300594
Old Kent Road,2025-06-01,8.206049780300594
Old Kent Road,2025-07-01,8.206049780300594
Old Kent Road,2025-08-01,8.206049780300594
Old Kent Road,2025-09-01,8.206049780300594
Old Kent Road,2025-10-01,8.206049780300594
Old Kent Road,2025-11-01,8.206049780300594
Old Kent Road,2025-12-01,8.206049780300594
Old Kent Road,2026-01-01,8.206049780300594
Old Kent Road,2026-02-01,8.206049780300594
Old Kent Road,2026-03-01,8.206049780300594
Old Malden,2025-04-01,1.412757811304245
Old Malden,2025-05-01,1.2657567137059562
Old Malden,2025-06-01,1.2664473765798225
Old Malden,2025-07-01,0.8275160724065552
Old Malden,2025-08-01,0.9003259583318333
Old Malden,2025-09-01,0.9003259583318333
Old Malden,2025-10-01,1.3392572625051007
Old Malden,2025-11-01,1.1201369418554001
Old Malden,2025-12-01,1.0459457301823893
Old Malden,2026-01-01,0.9731358442571113
Old Malden,2026-02-01,0.9738265071309777
Old Malden,2026-03-01,0.8275160724065553
Orpington,2025-04-01,5.275130264785462
Orpington,2025-05-01,5.364992267163877
Orpington,2025-06-01,5.394342653162869
Orpington,2025-07-01,5.403928964790582
Orpington,2025-08-01,5.407060009493939
Orpington,2025-09-01,5.408082659425961
Orpington,2025-10-01,5.408416673463622
Orpington,2025-11-01,5.408525767860307
Orpington,2025-12-01,5.4085613998579065
Orpington,2026-01-01,5.408573037845663
Orpington,2026-02-01,5.408576839001033
Orpington,2026-03-01,5.408578080519967
Orsett,2025-04-01,0.024994992507116558
Orsett,2025-05-01,0.024994992507116558
Orsett,2025-06-01,0.024994992507116558
Orsett,2025-07-01,0.024994992507116558
Orsett,2025-08-01,0.024994992507116558
Orsett,2025-09-01,0.024994992507116558
Orsett,2025-10-01,0.024994992507116558
Orsett,2025-11-01,0.024994992507116558
Orsett,2025-12-01,0.024994992507116558
Orsett,2026-01-01,0.024994992507116558
Orsett,2026-02-01,0.024994992507116558
Orsett,2026-03-01,0.024994992507116558
Osterley & Spring Grove,2025-04-01,5.530638223923244
Osterley & Spring Grove,2025-05-01,5.834115444822965
Osterley & Spring Grove,2025-06-01,5.5608935939750594
Osterley & Spring Grove,2025-07-01,5.698425026064431
Osterley & Spring Grove,2025-08-01,5.057353883047398
Osterley & Spring Grove,2025-09-01,6.16384524885382
Osterley & Spring Grove,2025-10-01,5.589796003506106
Osterley & Spring Grove,2025-11-01,5.396776241654831
Osterley & Spring Grove,2025-12-01,8.294139604054322
Osterley & Spring Grove,2026-01-01,5.436169455905862
Osterley & Spring Grove,2026-02-01,6.054929941795186
Osterley & Spring Grove,2026-03-01,5.2165864119480325
Oval,2025-04-01,7.718750861195737
Oval,2025-05-01,7.718750861195737
Oval,2025-06-01,7.718750861195737
Oval,2025-07-01,7.718750861195737
Oval,2025-08-01,7.718750861195737
Oval,2025-09-01,7.718750861195737
Oval,2025-10-01,7.718750861195737
Oval,2025-11-01,7.718750861195737
Oval,2025-12-01,7.718750861195737
Oval,2026-01-01,7.718750861195737
Oval,2026-02-01,7.718750861195737
Oval,2026-03-01,7.718750861195737
Oxton,2025-04-01,0.0
Oxton,2025-05-01,0.0
Oxton,2025-06-01,0.0
Oxton,2025-07-01,0.0
Oxton,2025-08-01,0.0
Oxton,2025-09-01,0.0
Oxton,2025-10-01,0.0
Oxton,2025-11-01,0.0
Oxton,2025-12-01,0.0
Oxton,2026-01-01,0.0
Oxton,2026-02-01,0.0
Oxton,2026-03-01,0.0
Palace & Hurlingham,2025-04-01,4.050562900285899
Palace & Hurlingham,2025-05-01,3.8267781285774047
Palace & Hurlingham,2025-06-01,3.315352251540454
Palace & Hurlingham,2025-07-01,4.082375544980075
Palace & Hurlingham,2025-08-01,2.925716268115097
Palace & Hurlingham,2025-09-01,3.8903962776966496
Palace & Hurlingham,2025-10-01,3.818242011322948
Palace & Hurlingham,2025-11-01,3.589508796828912
Palace & Hurlingham,2025-12-01,3.6915294294362515
Palace & Hurlingham,2026-01-01,3.590764370356799
Palace & Hurlingham,2026-02-01,3.7995171350538475
Palace & Hurlingham,2026-03-01,3.658884741277023
Palmers Green,2025-04-01,5.559838354691539
Palmers Green,2025-05-01,5.781198446359651
Palmers Green,2025-06-01,5.800400987369311
Palmers Green,2025-07-01,5.78907058928147
Palmers Green,2025-08-01,5.773128637645936
Palmers Green,2025-09-01,5.756490178345178
Palmers Green,2025-10-01,5.739746521756197
Palmers Green,2025-11-01,5.722986976656575
Palmers Green,2025-12-01,5.706225031829978
Palmers Green,2026-01-01,5.6894627245597444
Palmers Green,2026-02-01,5.6727003625477055
Palmers Green,2026-03-01,5.6559379922677175
Park Hill & Whitgift,2025-04-01,4.65482210062456
Park Hill & Whitgift,2025-05-01,5.028128219040116
Park Hill & Whitgift,2025-06-01,4.998374619655352
Park Hill & Whitgift,2025-07-01,4.490700236613506
Park Hill & Whitgift,2025-08-01,5.811197862005409
Park Hill & Whitgift,2025-09-01,5.509966691722626
Park Hill & Whitgift,2025-10-01,5.276339101922131
Park Hill & Whitgift,2025-11-01,5.208953365561754
Park Hill & Whitgift,2025-12-01,5.273311311939395
Park Hill & Whitgift,2026-01-01,5.096953430050109
Park Hill & Whitgift,2026-02-01,5.179788624980901
Park Hill & Whitgift,2026-03-01,5.250505598525061
Park Wood,2025-04-01,0.0
Park Wood,2025-05-01,0.0
Park Wood,2025-06-01,0.0
Park Wood,2025-07-01,0.0
Park Wood,2025-08-01,0.0
Park Wood,2025-09-01,0.0
Park Wood,2025-10-01,0.0
Park Wood,2025-11-01,0.0
Park Wood,2025-12-01,0.0
Park Wood,2026-01-01,0.0
Park Wood,2026-02-01,0.0
Park Wood,2026-03-01,0.0
Parsloes,2025-04-01,4.719648483568816
Parsloes,2025-05-01,4.556543433512233
Parsloes,2025-06-01,4.282790372177025
Parsloes,2025-07-01,4.345883013458835
Parsloes,2025-08-01,4.027463045321031
Parsloes,2025-09-01,4.2052808633365695
Parsloes,2025-10-01,4.12553454050612
Parsloes,2025-11-01,4.741443876999141
Parsloes,2025-12-01,4.955688402903813
Parsloes,2026-01-01,4.949821982176502
Parsloes,2026-02-01,4.366004831860854
Parsloes,2026-03-01,4.724890092782946
Parsons Green & Sandford,2025-04-01,2.7553512155275564
Parsons Green & Sandford,2025-05-01,3.066425100898475
Parsons Green & Sandford,2025-06-01,3.1215519389373667
Parsons Green & Sandford,2025-07-01,3.1313212201759466
Parsons Green & Sandford,2025-08-01,3.133052479564543
Parsons Green & Sandford,2025-09-01,3.133359284026141
Parsons Green & Sandford,2025-10-01,3.1334136542599005
Parsons Green & Sandford,2025-11-01,3.133423289459805
Parsons Green & Sandford,2025-12-01,3.133424996958022
Parsons Green & Sandford,2026-01-01,3.1334252995516567
Parsons Green & Sandford,2026-02-01,3.1334253531756704
Parsons Green & Sandford,2026-03-01,3.1334253626786293
Paulsgrove,2025-04-01,0.0
Paulsgrove,2025-05-01,0.0
Paulsgrove,2025-06-01,0.0
Paulsgrove,2025-07-01,0.0
Paulsgrove,2025-08-01,0.0
Paulsgrove,2025-09-01,0.0
Paulsgrove,2025-10-01,0.0
Paulsgrove,2025-11-01,0.0
Paulsgrove,2025-12-01,0.0
Paulsgrove,2026-01-01,0.0
Paulsgrove,2026-02-01,0.0
Paulsgrove,2026-03-01,0.0
Peckham,2025-04-01,8.229947890815986
Peckham,2025-05-01,8.12308204836981
Peckham,2025-06-01,8.040629718505324
Peckham,2025-07-01,7.977013631788877
Peckham,2025-08-01,7.927930646556489
Peckham,2025-09-01,7.890060674295213
Peckham,2025-10-01,7.860842101050741
Peckham,2025-11-01,7.838298513837303
Peckham,2025-12-01,7.820905011416852
Peckham,2026-01-01,7.807485056394347
Peckham,2026-02-01,7.797130891462372
Peckham,2026-03-01,7.789142136562765
Peckham Rye,2025-04-01,3.536338188770638
Peckham Rye,2025-05-01,4.1522877867624235
Peckham Rye,2025-06-01,3.737742121537052
Peckham Rye,2025-07-01,3.5939265945835563
Peckham Rye,2025-08-01,3.6365602899357956
Peckham Rye,2025-09-01,3.5657015025294294
Peckham Rye,2025-10-01,3.5495630875220363
Peckham Rye,2025-11-01,3.548302731342218
Peckham Rye,2025-12-01,3.536955507526536
Peckham Rye,2026-01-01,3.5345206607375816
Peckham Rye,2026-02-01,3.5332078411073256
Peckham Rye,2026-03-01,3.5313965476945186
Pembridge,2025-04-01,6.704390217710718
Pembridge,2025-05-01,8.685604065393765
Pembridge,2025-06-01,7.03499654680792
Pembridge,2025-07-01,8.519294672055915
Pembridge,2025-08-01,7.290478784532232
Pembridge,2025-09-01,8.403051507224387
Pembridge,2025-10-01,7.488784480968347
Pembridge,2025-11-01,8.323212403526894
Pembridge,2025-12-01,7.643451888845524
Pembridge,2026-01-01,8.269695878553346
Pembridge,2026-02-01,7.764709243915808
Pembridge,2026-03-01,8.23507969890461
Penenden Heath,2025-04-01,0.0
Penenden Heath,2025-05-01,0.0
Penenden Heath,2025-06-01,0.0
Penenden Heath,2025-07-01,0.0
Penenden Heath,2025-08-01,0.0
Penenden Heath,2025-09-01,0.0
Penenden Heath,2025-10-01,0.0
Penenden Heath,2025-11-01,0.0
Penenden Heath,2025-12-01,0.0
Penenden Heath,2026-01-01,0.0
Penenden Heath,2026-02-01,0.0
Penenden Heath,2026-03-01,0.0
Penge & Cator,2025-04-01,9.468882764665903
Penge & Cator,2025-05-01,9.685869605457684
Penge & Cator,2025-06-01,10.218553160488236
Penge & Cator,2025-07-01,9.863476780478281
Penge & Cator,2025-08-01,9.93655953722694
Penge & Cator,2025-09-01,10.683721797661665
Penge & Cator,2025-10-01,10.708222374169662
Penge & Cator,2025-11-01,10.530323524855175
Penge & Cator,2025-12-01,10.585208458906418
Penge & Cator,2026-01-01,10.021374834110023
Penge & Cator,2026-02-01,10.180150661573355
Penge & Cator,2026-03-01,10.537244579882243
Peninsula,2025-04-01,0.006861508672220496
Peninsula,2025-05-01,0.006861508672220496
Peninsula,2025-06-01,0.006861508672220496
Peninsula,2025-07-01,0.006861508672220496
Peninsula,2025-08-01,0.006861508672220496
Peninsula,2025-09-01,0.006861508672220496
Peninsula,2025-10-01,0.006861508672220496
Peninsula,2025-11-01,0.006861508672220496
Peninsula,2025-12-01,0.006861508672220496
Peninsula,2026-01-01,0.006861508672220496
Peninsula,2026-02-01,0.006861508672220496
Peninsula,2026-03-01,0.006861508672220496
Pensby and Thingwall,2025-04-01,0.0
Pensby and Thingwall,2025-05-01,0.0
Pensby and Thingwall,2025-06-01,0.0
Pensby and Thingwall,2025-07-01,0.0
Pensby and Thingwall,2025-08-01,0.0
Pensby and Thingwall,2025-09-01,0.0
Pensby and Thingwall,2025-10-01,0.0
Pensby and Thingwall,2025-11-01,0.0
Pensby and Thingwall,2025-12-01,0.0
Pensby and Thingwall,2026-01-01,0.0
Pensby and Thingwall,2026-02-01,0.0
Pensby and Thingwall,2026-03-01,0.0
Perivale,2025-04-01,7.647598293658125
Perivale,2025-05-01,7.434500173315128
Perivale,2025-06-01,8.135887006922383
Perivale,2025-07-01,8.236085126009133
Perivale,2025-08-01,8.236085126009133
Perivale,2025-09-01,8.236085126009133
Perivale,2025-10-01,7.83529264966213
Perivale,2025-11-01,8.035688887835631
Perivale,2025-12-01,8.035688887835631
Perivale,2026-01-01,7.634896411488628
Perivale,2026-02-01,7.83529264966213
Perivale,2026-03-01,7.83529264966213
Perry Vale,2025-04-01,7.958053741858144
Perry Vale,2025-05-01,7.919952231931594
Perry Vale,2025-06-01,7.881850722005044
Perry Vale,2025-07-01,7.843749212078494
Perry Vale,2025-08-01,7.805647702151944
Perry Vale,2025-09-01,7.767546192225394
Perry Vale,2025-10-01,7.729444682298844
Perry Vale,2025-11-01,7.691343172372294
Perry Vale,2025-12-01,7.653241662445744
Perry Vale,2026-01-01,7.615140152519194
Perry Vale,2026-02-01,7.577038642592644
Perry Vale,2026-03-01,7.538937132666094
Petts Wood & Knoll,2025-04-01,3.8471582406549936
Petts Wood & Knoll,2025-05-01,4.043737905864801
Petts Wood & Knoll,2025-06-01,4.089353427168262
Petts Wood & Knoll,2025-07-01,4.099938325568438
Petts Wood & Knoll,2025-08-01,4.1023945087039255
Petts Wood & Knoll,2025-09-01,4.10296445612968
Petts Wood & Knoll,2025-10-01,4.103096710139338
Petts Wood & Knoll,2025-11-01,4.1031273991507815
Petts Wood & Knoll,2025-12-01,4.103134520412555
Petts Wood & Knoll,2026-01-01,4.1031361728727305
Petts Wood & Knoll,2026-02-01,4.103136556319473
Petts Wood & Knoll,2026-03-01,4.103136645296749
Piccadilly,2025-04-01,0.0
Piccadilly,2025-05-01,0.0
Piccadilly,2025-06-01,0.0
Piccadilly,2025-07-01,0.0
Piccadilly,2025-08-01,0.0
Piccadilly,2025-09-01,0.0
Piccadilly,2025-10-01,0.0
Piccadilly,2025-11-01,0.0
Piccadilly,2025-12-01,0.0
Piccadilly,2026-01-01,0.0
Piccadilly,2026-02-01,0.0
Piccadilly,2026-03-01,0.0
Pilgrims Hatch,2025-04-01,0.0
Pilgrims Hatch,2025-05-01,0.0
Pilgrims Hatch,2025-06-01,0.0
Pilgrims Hatch,2025-07-01,0.0
Pilgrims Hatch,2025-08-01,0.0
Pilgrims Hatch,2025-09-01,0.0
Pilgrims Hatch,2025-10-01,0.0
Pilgrims Hatch,2025-11-01,0.0
Pilgrims Hatch,2025-12-01,0.0
Pilgrims Hatch,2026-01-01,0.0
Pilgrims Hatch,2026-02-01,0.0
Pilgrims Hatch,2026-03-01,0.0
Pimlico North,2025-04-01,9.9611306196121
Pimlico North,2025-05-01,9.95214784338503
Pimlico North,2025-06-01,9.950071909373724
Pimlico North,2025-07-01,9.949592157690018
Pimlico North,2025-08-01,9.949481286305492
Pimlico North,2025-09-01,9.94945566375048
Pimlico North,2025-10-01,9.949449742336872
Pimlico North,2025-11-01,9.949448373888679
Pimlico North,2025-12-01,9.949448057638103
Pimlico North,2026-01-01,9.949447984552087
Pimlico North,2026-02-01,9.949447967661792
Pimlico North,2026-03-01,9.949447963758416
Pimlico South,2025-04-01,2.88436969943614
Pimlico South,2025-05-01,2.88436969943614
Pimlico South,2025-06-01,2.88436969943614
Pimlico South,2025-07-01,2.88436969943614
Pimlico South,2025-08-01,2.88436969943614
Pimlico South,2025-09-01,2.88436969943614
Pimlico South,2025-10-01,2.88436969943614
Pimlico South,2025-11-01,2.88436969943614
Pimlico South,2025-12-01,2.88436969943614
Pimlico South,2026-01-01,2.88436969943614
Pimlico South,2026-02-01,2.88436969943614
